frequency,gain,V(q3.rc),V(q3.rb),V(q3.re),V(q3.sic),V(q3.sib),V(q3.fib),V(q3),V(q6.rc),V(q6.rb),V(q6.re),V(q6.sic),V(q6.sib),V(q6.fib),V(q6),V(q8.rc),V(q8.rb),V(q8.re),V(q8.sic),V(q8.sib),V(q8.fib),V(q8),V(q7.rc),V(q7.rb),V(q7.re),V(q7.sic),V(q7.sib),V(q7.fib),V(q7),V(q2.rc),V(q2.rb),V(q2.re),V(q2.sic),V(q2.sib),V(q2.fib),V(q2),V(q1.rc),V(q1.rb),V(q1.re),V(q1.sic),V(q1.sib),V(q1.fib),V(q1),V(q4.rc),V(q4.rb),V(q4.re),V(q4.sic),V(q4.sib),V(q4.fib),V(q4),V(q5.rc),V(q5.rb),V(q5.re),V(q5.sic),V(q5.sib),V(q5.fib),V(q5),V(r5),V(r12),V(r13),V(r4),V(r8),V(r1),V(r7),V(r6),V(r3),V(r2),V(r10),V(r9),V(r14),V(r11),V(onoise),V(inoise)
9.189586839976212,10.380795,9.2504665e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685716e-08,1.1738985e-15,3.9425362e-11,2.788968e-12,6.111255e-11,3.8823889e-10,0.0,3.9500164e-10,8.178482e-16,1.5218866e-12,0.0,1.993423e-12,2.2584302e-11,0.0,2.2723129e-11,2.3702962e-16,1.774166e-12,0.0,1.0752382e-12,3.968019e-12,0.0,4.4776084e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.881779e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.1304826e-17,1.5689654e-12,1.1097391e-13,1.2852253e-12,2.0632745e-12,0.0,2.8953192e-12,3.1926106e-16,1.839584e-12,1.303975e-13,1.7944828e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101476e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.30601e-12,5.357396e-12,1.0689521e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
9.317868691747577,10.380795,9.2504665e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685716e-08,1.1738986e-15,3.9425366e-11,2.7889683e-12,6.111255e-11,3.8823889e-10,0.0,3.9500164e-10,8.178482e-16,1.5218866e-12,0.0,1.993423e-12,2.2584302e-11,0.0,2.2723129e-11,2.3702962e-16,1.774166e-12,0.0,1.0752382e-12,3.968019e-12,0.0,4.4776084e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.131266e-17,1.5693597e-12,1.110018e-13,1.2855483e-12,2.0637927e-12,0.0,2.8960467e-12,3.1926114e-16,1.839584e-12,1.303975e-13,1.7944828e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101476e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.307845e-12,5.3587417e-12,1.0689521e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
9.447941291436173,10.380795,9.250467e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685716e-08,1.1738987e-15,3.942537e-11,2.7889685e-12,6.111255e-11,3.8823889e-10,0.0,3.9500164e-10,8.1784827e-16,1.5218867e-12,0.0,1.993423e-12,2.2584302e-11,0.0,2.272313e-11,2.3702962e-16,1.7741661e-12,0.0,1.0752382e-12,3.968019e-12,0.0,4.4776084e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.1320734e-17,1.5697648e-12,1.11030454e-13,1.2858801e-12,2.0643257e-12,0.0,2.8967943e-12,3.1926125e-16,1.8395843e-12,1.3039751e-13,1.7944828e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101477e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.309733e-12,5.3601255e-12,1.0689521e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
9.579829636951358,10.380795,9.250467e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685716e-08,1.1738988e-15,3.942537e-11,2.7889685e-12,6.111256e-11,3.8823889e-10,0.0,3.9500164e-10,8.1784827e-16,1.5218867e-12,0.0,1.993423e-12,2.2584304e-11,0.0,2.272313e-11,2.3702962e-16,1.7741661e-12,0.0,1.0752382e-12,3.968019e-12,0.0,4.4776084e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.1329032e-17,1.5701813e-12,1.1105991e-13,1.2862212e-12,2.0648732e-12,0.0,2.8975628e-12,3.1926136e-16,1.8395843e-12,1.3039751e-13,1.7944828e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101477e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.311672e-12,5.3615476e-12,1.0689521e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
9.713559075160301,10.380795,9.250467e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685716e-08,1.1738989e-15,3.9425373e-11,2.7889687e-12,6.111256e-11,3.8823889e-10,0.0,3.9500164e-10,8.1784827e-16,1.5218867e-12,0.0,1.993423e-12,2.2584304e-11,0.0,2.272313e-11,2.3702965e-16,1.7741662e-12,0.0,1.0752383e-12,3.968019e-12,0.0,4.4776084e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.133763e-17,1.5706093e-12,1.1109019e-13,1.286572e-12,2.0654361e-12,0.0,2.8983528e-12,3.1926144e-16,1.8395845e-12,1.3039752e-13,1.7944828e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101477e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.313665e-12,5.363009e-12,1.0689522e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
9.849155306759256,10.380795,9.250467e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685716e-08,1.173899e-15,3.9425373e-11,2.788969e-12,6.111256e-11,3.8823889e-10,0.0,3.9500164e-10,8.1784827e-16,1.5218867e-12,0.0,1.9934232e-12,2.2584304e-11,0.0,2.272313e-11,2.3702965e-16,1.7741662e-12,0.0,1.0752383e-12,3.968019e-12,0.0,4.4776084e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.1346396e-17,1.5710493e-12,1.1112131e-13,1.2869324e-12,2.066015e-12,0.0,2.8991646e-12,3.1926154e-16,1.8395845e-12,1.3039752e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101477e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.315714e-12,5.3645114e-12,1.0689522e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
9.986644391212819,10.380795,9.250468e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685716e-08,1.1738991e-15,3.9425376e-11,2.788969e-12,6.111256e-11,3.8823889e-10,0.0,3.9500164e-10,8.178483e-16,1.5218868e-12,0.0,1.9934232e-12,2.2584304e-11,0.0,2.2723132e-11,2.3702965e-16,1.7741663e-12,0.0,1.0752383e-12,3.968019e-12,0.0,4.4776084e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.1355406e-17,1.5715015e-12,1.11153294e-13,1.2873027e-12,2.0666095e-12,0.0,2.8999993e-12,3.1926167e-16,1.8395845e-12,1.3039754e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101477e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.31782e-12,5.3660557e-12,1.0689522e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
10.126052751762161,10.380795,9.250468e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1738993e-15,3.942538e-11,2.7889691e-12,6.111256e-11,3.8823889e-10,0.0,3.9500164e-10,8.178483e-16,1.5218868e-12,0.0,1.9934232e-12,2.2584306e-11,0.0,2.2723132e-11,2.3702965e-16,1.7741663e-12,0.0,1.0752383e-12,3.968019e-12,0.0,4.477609e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.1364664e-17,1.5719663e-12,1.11186166e-13,1.2876835e-12,2.0672207e-12,0.0,2.9008569e-12,3.1926178e-16,1.8395847e-12,1.3039754e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101477e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.319984e-12,5.3676425e-12,1.0689522e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
10.267407180503154,10.380795,9.250468e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1738994e-15,3.942538e-11,2.7889694e-12,6.111256e-11,3.8823889e-10,0.0,3.9500167e-10,8.178483e-16,1.5218868e-12,0.0,1.9934232e-12,2.2584306e-11,0.0,2.2723132e-11,2.3702965e-16,1.7741664e-12,0.0,1.0752383e-12,3.968019e-12,0.0,4.477609e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.1374226e-17,1.572444e-12,1.1121996e-13,1.2880748e-12,2.067849e-12,0.0,2.9017385e-12,3.1926189e-16,1.8395847e-12,1.3039755e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101479e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.322208e-12,5.369274e-12,1.0689522e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
10.410734843535387,10.380795,9.2504685e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1738996e-15,3.9425383e-11,2.7889696e-12,6.1112566e-11,3.8823889e-10,0.0,3.9500167e-10,8.178484e-16,1.5218869e-12,0.0,1.9934232e-12,2.2584306e-11,0.0,2.2723132e-11,2.3702968e-16,1.7741664e-12,0.0,1.0752384e-12,3.968019e-12,0.0,4.477609e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.1383984e-17,1.572935e-12,1.1125469e-13,1.288477e-12,2.0684947e-12,0.0,2.9026445e-12,3.1926202e-16,1.839585e-12,1.3039755e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101479e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.324494e-12,5.37095e-12,1.0689523e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
10.55606328618307,10.380795,9.2504685e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1738997e-15,3.9425387e-11,2.7889698e-12,6.1112566e-11,3.8823889e-10,0.0,3.9500167e-10,8.178484e-16,1.5218869e-12,0.0,1.9934232e-12,2.2584308e-11,0.0,2.2723134e-11,2.3702968e-16,1.7741665e-12,0.0,1.0752384e-12,3.968019e-12,0.0,4.477609e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.139406e-17,1.5734396e-12,1.1129038e-13,1.2888904e-12,2.0691582e-12,0.0,2.9035758e-12,3.1926212e-16,1.839585e-12,1.3039756e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101479e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.326845e-12,5.3726737e-12,1.0689523e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
10.703420438288811,10.380795,9.2504685e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1738998e-15,3.942539e-11,2.7889698e-12,6.1112566e-11,3.8823889e-10,0.0,3.9500167e-10,8.178484e-16,1.5218869e-12,0.0,1.9934234e-12,2.2584308e-11,0.0,2.2723134e-11,2.3702968e-16,1.7741666e-12,0.0,1.0752384e-12,3.968019e-12,0.0,4.477609e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.140441e-17,1.5739583e-12,1.11327065e-13,1.2893152e-12,2.0698404e-12,0.0,2.904533e-12,3.1926226e-16,1.8395851e-12,1.3039758e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101479e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.32926e-12,5.3744444e-12,1.0689523e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
10.852834619581287,10.380795,9.250469e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1738999e-15,3.942539e-11,2.78897e-12,6.1112566e-11,3.8823889e-10,0.0,3.9500167e-10,8.1784843e-16,1.521887e-12,0.0,1.9934234e-12,2.2584308e-11,0.0,2.2723134e-11,2.3702968e-16,1.7741666e-12,0.0,1.0752384e-12,3.968019e-12,0.0,4.477609e-12,3.3615187e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.1415072e-17,1.5744914e-12,1.1136477e-13,1.2897519e-12,2.0705412e-12,0.0,2.9055165e-12,3.192624e-16,1.8395851e-12,1.3039758e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101479e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.331742e-12,5.3762645e-12,1.0689523e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
11.00433454511786,10.380794,9.250469e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1739e-15,3.9425394e-11,2.7889702e-12,6.1112566e-11,3.8823889e-10,0.0,3.9500167e-10,8.1784843e-16,1.521887e-12,0.0,1.9934234e-12,2.2584308e-11,0.0,2.2723136e-11,2.370297e-16,1.7741668e-12,0.0,1.0752385e-12,3.968019e-12,0.0,4.477609e-12,3.361519e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.12930394e-07,0.0,1.1341442e-07,3.142598e-17,1.5750393e-12,1.11403515e-13,1.2902007e-12,2.0712618e-12,0.0,2.9065274e-12,3.1926252e-16,1.8395853e-12,1.3039759e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.510148e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.334293e-12,5.3781354e-12,1.0689524e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
11.157949330803152,10.380794,9.250469e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1739002e-15,3.9425397e-11,2.7889704e-12,6.111257e-11,3.8823889e-10,0.0,3.9500167e-10,8.178485e-16,1.521887e-12,0.0,1.9934234e-12,2.258431e-11,0.0,2.2723136e-11,2.370297e-16,1.7741668e-12,0.0,1.0752385e-12,3.968019e-12,0.0,4.477609e-12,3.361519e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817793e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.1293039e-07,0.0,1.1341442e-07,3.1437264e-17,1.5756023e-12,1.11443346e-13,1.2906619e-12,2.0720023e-12,0.0,2.9075665e-12,3.1926265e-16,1.8395856e-12,1.3039759e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.510148e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.336915e-12,5.380058e-12,1.0689524e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
11.313708498984667,10.380794,9.25047e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1739003e-15,3.94254e-11,2.7889707e-12,6.111257e-11,3.8823889e-10,0.0,3.9500167e-10,8.178485e-16,1.5218871e-12,0.0,1.9934237e-12,2.258431e-11,0.0,2.2723136e-11,2.370297e-16,1.7741669e-12,0.0,1.0752385e-12,3.968019e-12,0.0,4.477609e-12,3.361519e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817796e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.1293039e-07,0.0,1.1341442e-07,3.144874e-17,1.5761809e-12,1.11484274e-13,1.2911359e-12,2.0727632e-12,0.0,2.9086345e-12,3.1926278e-16,1.8395856e-12,1.303976e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.510148e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.33961e-12,5.382034e-12,1.0689524e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
11.471641984126524,10.380794,9.25047e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1739005e-15,3.9425404e-11,2.7889709e-12,6.111257e-11,3.8823889e-10,0.0,3.9500167e-10,8.178485e-16,1.5218871e-12,0.0,1.9934237e-12,2.258431e-11,0.0,2.2723138e-11,2.370297e-16,1.774167e-12,0.0,1.0752385e-12,3.968019e-12,0.0,4.477609e-12,3.361519e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817796e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.1293039e-07,0.0,1.1341442e-07,3.146065e-17,1.5767757e-12,1.1152634e-13,1.2916232e-12,2.0735453e-12,0.0,2.909732e-12,3.1926294e-16,1.8395858e-12,1.3039762e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.510148e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.342379e-12,5.3840647e-12,1.0689524e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
11.631780138562387,10.380794,9.2504705e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1739006e-15,3.9425407e-11,2.788971e-12,6.111257e-11,3.8823889e-10,0.0,3.9500167e-10,8.1784853e-16,1.5218871e-12,0.0,1.9934237e-12,2.2584311e-11,0.0,2.2723138e-11,2.3702973e-16,1.774167e-12,0.0,1.0752386e-12,3.968019e-12,0.0,4.477609e-12,3.361519e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817796e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.1293039e-07,0.0,1.1341442e-07,3.147282e-17,1.5773869e-12,1.1156957e-13,1.2921239e-12,2.0743492e-12,0.0,2.91086e-12,3.1926308e-16,1.8395858e-12,1.3039762e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.510148e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.345225e-12,5.3861516e-12,1.0689525e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
11.794153738328712,10.380794,9.2504705e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1739008e-15,3.942541e-11,2.7889713e-12,6.111258e-11,3.8823889e-10,0.0,3.9500167e-10,8.1784853e-16,1.5218872e-12,0.0,1.9934237e-12,2.2584311e-11,0.0,2.2723138e-11,2.3702973e-16,1.7741671e-12,0.0,1.0752386e-12,3.968019e-12,0.0,4.477609e-12,3.361519e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817796e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.1293039e-07,0.0,1.1341442e-07,3.1485416e-17,1.5780151e-12,1.11614e-13,1.2926383e-12,2.075175e-12,0.0,2.9120192e-12,3.1926323e-16,1.839586e-12,1.3039763e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101483e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.34815e-12,5.3882966e-12,1.0689525e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
11.958793989079407,10.380794,9.2504705e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.173901e-15,3.942541e-11,2.7889715e-12,6.111258e-11,3.8823889e-10,0.0,3.9500167e-10,8.178486e-16,1.5218872e-12,0.0,1.9934239e-12,2.2584313e-11,0.0,2.272314e-11,2.3702973e-16,1.7741672e-12,0.0,1.0752386e-12,3.968019e-12,0.0,4.4776093e-12,3.361519e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817796e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.1293039e-07,0.0,1.1341442e-07,3.1498244e-17,1.5786606e-12,1.1165966e-13,1.2931672e-12,2.076024e-12,0.0,2.9132103e-12,3.192634e-16,1.8395862e-12,1.3039765e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101483e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.351156e-12,5.390501e-12,1.0689525e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
12.125732532083083,10.380794,9.250471e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1739012e-15,3.9425414e-11,2.7889717e-12,6.111258e-11,3.8823889e-10,0.0,3.9500167e-10,8.178486e-16,1.5218873e-12,0.0,1.9934239e-12,2.2584313e-11,0.0,2.272314e-11,2.3702976e-16,1.7741673e-12,0.0,1.0752386e-12,3.968019e-12,0.0,4.4776093e-12,3.361519e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817796e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.1293039e-07,0.0,1.13414416e-07,3.1511472e-17,1.579324e-12,1.1170658e-13,1.2937106e-12,2.0768966e-12,0.0,2.9144345e-12,3.1926355e-16,1.8395862e-12,1.3039766e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101483e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.354246e-12,5.392766e-12,1.0689525e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
12.295001450303994,10.380794,9.250471e-14,1.2294664e-09,8.7028905e-11,3.2337724e-09,3.652212e-08,0.0,3.6685712e-08,1.1739013e-15,3.9425418e-11,2.788972e-12,6.111258e-11,3.8823889e-10,0.0,3.9500167e-10,8.1784864e-16,1.5218873e-12,0.0,1.9934239e-12,2.2584313e-11,0.0,2.272314e-11,2.3702976e-16,1.7741673e-12,0.0,1.0752387e-12,3.968019e-12,0.0,4.4776093e-12,3.361519e-13,5.8607794e-09,4.1475584e-10,7.673358e-09,9.712346e-08,0.0,9.760311e-08,3.8817796e-13,5.977046e-09,4.2302914e-10,8.582158e-09,1.1293039e-07,0.0,1.13414416e-07,3.152509e-17,1.5800058e-12,1.117548e-13,1.294269e-12,2.077793e-12,0.0,2.9156926e-12,3.192637e-16,1.8395864e-12,1.3039766e-13,1.794483e-11,2.91925e-10,0.0,2.9248184e-10,8.6936405e-09,4.701915e-12,1.5101483e-11,2.608092e-08,2.7520957e-09,9.4505396e-08,2.6639919e-08,8.424278e-08,8.273302e-10,3.870554e-09,7.35742e-12,5.395094e-12,1.0689527e-12,6.317703e-10,2.0310715e-07,1.9565666e-08
