time,V(n001),V(3),V(n008),V(2),V(n009),V(n011),V(n010),V(n013),V(n016),V(n018),V(n019),V(7),V(4),V(n002),V(n003),V(n014),V(n020),V(n004),V(n007),V(n015),V(n017),V(n005),V(n012),V(6),V(n006),Ic(Q19),Ib(Q19),Ie(Q19),Ic(Q11),Ib(Q11),Ie(Q11),Ic(Q10),Ib(Q10),Ie(Q10),Ic(Q9),Ib(Q9),Ie(Q9),Ic(Q4),Ib(Q4),Ie(Q4),Ic(Q6),Ib(Q6),Ie(Q6),Ic(Q5),Ib(Q5),Ie(Q5),Ic(Q20),Ib(Q20),Ie(Q20),Ic(Q18),Ib(Q18),Ie(Q18),Ic(Q17),Ib(Q17),Ie(Q17),Ic(Q16),Ib(Q16),Ie(Q16),Ic(Q15),Ib(Q15),Ie(Q15),Ic(Q14),Ib(Q14),Ie(Q14),Ic(Q13),Ib(Q13),Ie(Q13),Ic(Q12),Ib(Q12),Ie(Q12),Ic(Q3),Ib(Q3),Ie(Q3),Ic(Q8),Ib(Q8),Ie(Q8),Ic(Q7),Ib(Q7),Ie(Q7),Ic(Q2),Ib(Q2),Ie(Q2),Ic(Q1),Ib(Q1),Ie(Q1),I(C1),I(R14),I(R13),I(R12),I(R11),I(R10),I(R9),I(R8),I(R7),I(R6),I(R5),I(R4),I(R3),I(R2),I(R1),I(V3),I(V2),I(V1)
0.004855064412,14.32889,-0.7900167,-1.4466262,-0.7965352,-1.449889,-13.523652,-2.1024864,-13.671555,-14.334239,-14.989773,-14.989773,15,-15,14.229152,-8.336462,-14.231234,-14.903287,-8.814044,-9.575925,-14.198429,-14.965549,-8.761135,-8.800957,-8.761134,-0.7899069,-0.00076586,-3.06E-05,0.00079646165,-0.0006755575,-2.70E-05,0.00070260087,-0.0006756828,-2.70E-05,0.00070271007,-1.84E-05,-7.39E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.03E-05,-4.08E-07,1.07E-05,-9.04E-06,-3.59E-07,9.40E-06,1.51E-10,-1.51E-10,-9.30E-16,-5.32E-09,6.91E-09,-1.60E-09,-1.56E-12,-2.41E-12,3.97E-12,2.13E-05,1.59E-07,-2.15E-05,0.0006835597,5.46E-06,-0.00068901706,0.00056815834,4.55E-06,-0.00057270366,1.92E-05,1.53E-07,-1.93E-05,0.0007238103,5.79E-06,-0.00072960067,1.34E-05,1.07E-07,-1.35E-05,1.01E-05,8.12E-08,-1.02E-05,1.01E-05,8.12E-08,-1.02E-05,9.33E-06,7.53E-08,-9.40E-06,1.06E-05,8.53E-08,-1.07E-05,1.26E-06,-8.53E-08,0.00072975346,-0.00079653517,-0.0007964599,0.00079646165,1.75E-09,0.00010612941,-0.00010158414,0.00068901706,1.60E-05,1.93E-05,1.02E-05,1.33E-05,1.02E-05,-8.53E-08,-0.0014570005,0.002253621
0.004874595662,14.328888,-0.7090962,-1.3659546,-0.716674,-1.3697476,-13.523994,-2.0220642,-13.6711855,-14.333887,-14.989674,-14.989674,15,-15,14.229152,-7.4505167,-14.231234,-14.903287,-7.928085,-8.689955,-14.198731,-14.9657135,-7.882668,-7.918498,-7.882668,-0.7089009,-0.00068907486,-2.75E-05,0.00071660173,-0.0006755337,-2.70E-05,0.00070257974,-0.00067568023,-2.70E-05,0.00070270745,-1.84E-05,-7.39E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.04E-05,-4.11E-07,1.08E-05,-8.95E-06,-3.55E-07,9.30E-06,1.80E-10,-1.80E-10,-1.07E-15,-5.99E-09,8.09E-09,-2.11E-09,-1.95E-12,-2.55E-12,4.51E-12,2.13E-05,1.58E-07,-2.15E-05,0.0006802969,5.43E-06,-0.00068572717,0.00056794175,4.54E-06,-0.00057248527,1.92E-05,1.53E-07,-1.93E-05,0.00072381034,5.79E-06,-0.0007296008,1.34E-05,1.07E-07,-1.35E-05,1.02E-05,8.20E-08,-1.03E-05,1.02E-05,8.20E-08,-1.03E-05,9.23E-06,7.46E-08,-9.30E-06,1.07E-05,8.62E-08,-1.08E-05,1.46E-06,-8.62E-08,0.00072975346,-0.00071667397,-0.0007165994,0.0007166017,2.29E-09,0.000106126245,-0.00010158271,0.00068572717,1.60E-05,1.93E-05,1.03E-05,1.33E-05,1.03E-05,-8.62E-08,-0.0014569869,0.0021737472
0.004894126912,14.328887,-0.6175221,-1.2745998,-0.6260424,-1.2788645,-13.524378,-1.9309292,-13.670859,-14.333576,-14.989584,-14.989584,15,-15,14.229152,-6.4446826,-14.231234,-14.903287,-6.9222383,-7.684099,-14.19907,-14.965898,-6.885727,-6.9170256,-6.885727,-0.61723244,-0.00060193305,-2.40E-05,0.0006259716,-0.00067551143,-2.70E-05,0.0007025599,-0.0006756779,-2.70E-05,0.000702705,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.04E-05,-4.15E-07,1.09E-05,-8.86E-06,-3.51E-07,9.21E-06,2.12E-10,-2.12E-10,-1.37E-15,-6.30E-09,9.21E-09,-2.92E-09,-2.31E-12,-2.67E-12,4.98E-12,2.13E-05,1.57E-07,-2.14E-05,0.0006766477,5.40E-06,-0.0006820479,0.00056774786,4.54E-06,-0.0005722898,1.92E-05,1.53E-07,-1.93E-05,0.0007238104,5.79E-06,-0.0007296009,1.34E-05,1.07E-07,-1.35E-05,1.03E-05,8.27E-08,-1.04E-05,1.03E-05,8.27E-08,-1.04E-05,9.14E-06,7.40E-08,-9.21E-06,1.08E-05,8.70E-08,-1.09E-05,1.63E-06,-8.70E-08,0.00072975346,-0.0006260424,-0.00062596845,0.0006259716,3.13E-09,0.000106123414,-0.00010158143,0.0006820479,1.60E-05,1.93E-05,1.04E-05,1.33E-05,1.04E-05,-8.70E-08,-0.0014569738,0.0020831032
0.004913658162,14.328886,-0.51667196,-1.1739368,-0.5260049,-1.1786084,-13.524796,-1.8304539,-13.670581,-14.33331,-14.989508,-14.989508,15,-15,14.229152,-5.333801,-14.231234,-14.903286,-5.811345,-6.5731974,-14.19944,-14.966099,-5.785319,-5.811616,-5.7853193,-0.5162802,-0.0005057467,-2.02E-05,0.000525936,-0.00067549077,-2.71E-05,0.00070254155,-0.0006756757,-2.70E-05,0.00070270273,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.05E-05,-4.17E-07,1.09E-05,-8.78E-06,-3.48E-07,9.13E-06,2.49E-10,-2.49E-10,-1.97E-15,-5.98E-09,1.03E-08,-4.28E-09,-2.61E-12,-2.76E-12,5.38E-12,2.12E-05,1.56E-07,-2.14E-05,0.00067266636,5.37E-06,-0.00067803415,0.00056757923,4.54E-06,-0.0005721199,1.92E-05,1.52E-07,-1.93E-05,0.0007238105,5.79E-06,-0.000729601,1.34E-05,1.07E-07,-1.35E-05,1.04E-05,8.33E-08,-1.05E-05,1.04E-05,8.33E-08,-1.05E-05,9.06E-06,7.34E-08,-9.13E-06,1.08E-05,8.78E-08,-1.09E-05,1.78E-06,-8.78E-08,0.00072975346,-0.0005260048,-0.0005259314,0.00052593596,4.53E-09,0.00010612095,-0.000101580314,0.00067803415,1.60E-05,1.93E-05,1.05E-05,1.33E-05,1.05E-05,-8.78E-08,-0.0014569616,0.0019830542
0.004933189412,14.328885,-0.40806246,-1.0654812,-0.41806808,-1.0704895,-13.525243,-1.7221524,-13.670351,-14.333092,-14.989445,-14.989445,15,-15,14.229152,-4.1340914,-14.231234,-14.903286,-4.6116266,-5.3734717,-14.199835,-14.966312,-4.5980186,-4.618919,-4.598019,-0.40756258,-0.00040196537,-1.60E-05,0.00041800228,-0.00067547185,-2.71E-05,0.0007025248,-0.0006756737,-2.70E-05,0.00070270064,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.06E-05,-4.20E-07,1.10E-05,-8.72E-06,-3.45E-07,9.07E-06,2.97E-10,-2.97E-10,-3.25E-15,-4.47E-09,1.13E-08,-6.79E-09,-2.86E-12,-2.83E-12,5.69E-12,2.12E-05,1.55E-07,-2.13E-05,0.0006684122,5.33E-06,-0.00067374564,0.0005674379,4.54E-06,-0.0005719774,1.92E-05,1.52E-07,-1.93E-05,0.0007238106,5.79E-06,-0.0007296011,1.34E-05,1.07E-07,-1.35E-05,1.05E-05,8.38E-08,-1.06E-05,1.05E-05,8.38E-08,-1.06E-05,9.00E-06,7.30E-08,-9.07E-06,1.09E-05,8.83E-08,-1.10E-05,1.90E-06,-8.83E-08,0.00072975346,-0.00041806808,-0.0004179951,0.00041800216,7.08E-09,0.00010611889,-0.00010157938,0.0006737457,1.60E-05,1.93E-05,1.06E-05,1.33E-05,1.06E-05,-8.83E-08,-0.001456951,0.0018751075
0.004952720662,14.328884,-0.2933274,-0.95086616,-0.3038613,-0.95613885,-13.525713,-1.6076577,-13.670173,-14.33292,-14.989395,-14.989395,15,-15,14.229153,-2.8626518,-14.231234,-14.903286,-3.3401794,-4.102019,-14.200252,-14.966537,-3.3417473,-3.3569376,-3.3417475,-0.29271486,-0.00029215738,-1.16E-05,0.00030380138,-0.0006754549,-2.71E-05,0.00070250966,-0.00067567185,-2.70E-05,0.0007026988,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.06E-05,-4.21E-07,1.10E-05,-8.68E-06,-3.43E-07,9.02E-06,3.72E-10,-3.72E-10,-6.63E-15,-1.46E-10,1.22E-08,-1.21E-08,-3.06E-12,-2.87E-12,5.93E-12,2.11E-05,1.55E-07,-2.13E-05,0.00066394807,5.30E-06,-0.0006692457,0.0005673246,4.54E-06,-0.00057186314,1.92E-05,1.52E-07,-1.93E-05,0.00072381063,5.79E-06,-0.00072960113,1.34E-05,1.07E-07,-1.35E-05,1.05E-05,8.42E-08,-1.06E-05,1.05E-05,8.42E-08,-1.06E-05,8.95E-06,7.27E-08,-9.02E-06,1.10E-05,8.88E-08,-1.10E-05,2.00E-06,-8.88E-08,0.00072975346,-0.00030386128,-0.00030378863,0.00030380106,1.24E-08,0.00010611723,-0.00010157863,0.0006692458,1.60E-05,1.93E-05,1.06E-05,1.33E-05,1.06E-05,-8.88E-08,-0.0014569436,0.001760894
0.004962486287,14.328884,-0.23419917,-0.891786,-0.24494535,-0.89716494,-13.525955,-1.5486255,-13.670101,-14.332851,-14.989375,-14.989375,15,-15,14.229153,-2.2053618,-14.231234,-14.903286,-2.6828864,-3.4447236,-14.200465,-14.966653,-2.6936731,-2.705918,-2.6936734,-0.23352914,-0.0002355131,-9.38E-06,0.0002448912,-0.0006754471,-2.71E-05,0.0007025027,-0.00067567104,-2.70E-05,0.0007026979,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.06E-05,-4.22E-07,1.11E-05,-8.66E-06,-3.42E-07,9.00E-06,4.33E-10,-4.33E-10,-1.04E-14,4.53E-09,1.27E-08,-1.73E-08,-3.13E-12,-2.88E-12,6.01E-12,2.11E-05,1.55E-07,-2.13E-05,0.0006616572,5.28E-06,-0.0006669365,0.0005672779,4.54E-06,-0.0005718161,1.92E-05,1.52E-07,-1.93E-05,0.0007238107,5.79E-06,-0.00072960113,1.34E-05,1.07E-07,-1.35E-05,1.05E-05,8.43E-08,-1.06E-05,1.05E-05,8.43E-08,-1.06E-05,8.93E-06,7.25E-08,-9.00E-06,1.10E-05,8.90E-08,-1.11E-05,2.04E-06,-8.90E-08,0.00072975346,-0.00024494535,-0.00024487282,0.00024489049,1.77E-08,0.00010611655,-0.00010157833,0.0006669366,1.60E-05,1.93E-05,1.06E-05,1.33E-05,1.06E-05,-8.90E-08,-0.0014569424,0.0017019775
0.004972251912,14.328883,-0.17419258,-0.83182096,-0.18512322,-0.83729225,-13.526199,-1.4887022,-13.670038,-14.332792,-14.989357,-14.989357,15,-15,14.229153,-1.5362332,-14.231234,-14.903286,-2.0137548,-2.7755902,-14.200682,-14.96677,-2.0356307,-2.0448852,-2.0356312,-0.17346446,-0.00017800255,-7.08E-06,0.00018508015,-0.00067543954,-2.71E-05,0.000702496,-0.0006756702,-2.70E-05,0.0007026971,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.07E-05,-4.23E-07,1.11E-05,-8.64E-06,-3.42E-07,8.98E-06,5.37E-10,-5.37E-10,-2.05E-14,1.36E-08,1.33E-08,-2.69E-08,-3.19E-12,-2.89E-12,6.08E-12,2.11E-05,1.55E-07,-2.12E-05,0.00065933715,5.26E-06,-0.00066459796,0.00056723616,4.54E-06,-0.0005717741,1.92E-05,1.52E-07,-1.93E-05,0.0007238107,5.79E-06,-0.00072960113,1.34E-05,1.07E-07,-1.35E-05,1.06E-05,8.45E-08,-1.06E-05,1.06E-05,8.45E-08,-1.06E-05,8.91E-06,7.24E-08,-8.98E-06,1.10E-05,8.91E-08,-1.11E-05,2.07E-06,-8.91E-08,0.00072975346,-0.00018512321,-0.00018505081,0.00018507805,2.72E-08,0.00010611594,-0.00010157805,0.0006645983,1.60E-05,1.93E-05,1.06E-05,1.33E-05,1.06E-05,-8.91E-08,-0.0014569457,0.0016421599
0.004982017537,14.328883,-0.11353365,-0.771203,-0.12464656,-0.77676547,-13.526447,-1.4281251,-13.669977,-14.332734,-14.989341,-14.989341,15,-15,14.229153,-0.8561679,-14.231234,-14.903286,-1.333687,-2.0955203,-14.200902,-14.966888,-1.3703883,-1.3766207,-1.3703895,-0.112746894,-0.00011987579,-4.75E-06,0.0001246281,-0.0006754317,-2.71E-05,0.000702489,-0.0006756694,-2.70E-05,0.0007026962,-1.84E-05,-7.41E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.07E-05,-4.23E-07,1.11E-05,-8.62E-06,-3.41E-07,8.96E-06,7.59E-10,-7.59E-10,-5.35E-14,3.61E-08,1.43E-08,-5.04E-08,-3.26E-12,-2.88E-12,6.14E-12,2.11E-05,1.54E-07,-2.12E-05,0.0006569923,5.24E-06,-0.0006622344,0.00056719425,4.54E-06,-0.0005717318,1.92E-05,1.52E-07,-1.93E-05,0.0007238107,5.79E-06,-0.0007296012,1.34E-05,1.07E-07,-1.35E-05,1.06E-05,8.46E-08,-1.07E-05,1.06E-05,8.46E-08,-1.07E-05,8.89E-06,7.23E-08,-8.96E-06,1.10E-05,8.93E-08,-1.11E-05,2.11E-06,-8.93E-08,0.00072975346,-0.00012464655,-0.00012457429,0.00012462512,5.08E-08,0.00010611533,-0.000101577774,0.00066223484,1.60E-05,1.93E-05,1.07E-05,1.33E-05,1.07E-05,-8.93E-08,-0.001456962,0.0015817005
0.004991783162,14.328883,-0.052452758,-0.7102195,-0.06400455,-0.71600163,-13.526702,-1.3672394,-13.669832,-14.332596,-14.9893,-14.9893,15,-15,14.229153,-0.15763354,-14.231234,-14.903286,-0.63514596,-1.3969743,-14.201127,-14.967009,-0.7033207,-0.7065475,-0.70333076,-0.051604982,-6.19E-05,-2.43E-06,6.43E-05,-0.0006754174,-2.71E-05,0.00070247625,-0.0006756679,-2.70E-05,0.00070269464,-1.84E-05,-7.41E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.07E-05,-4.25E-07,1.11E-05,-8.58E-06,-3.39E-07,8.92E-06,1.95E-09,-1.95E-09,-9.12E-13,3.82E-07,1.99E-08,-4.01E-07,-3.48E-12,-2.88E-12,6.36E-12,2.10E-05,1.54E-07,-2.12E-05,0.0006545938,5.22E-06,-0.00065981643,0.0005670948,4.54E-06,-0.00057163154,1.92E-05,1.52E-07,-1.93E-05,0.0007238107,5.79E-06,-0.0007296012,1.34E-05,1.07E-07,-1.35E-05,1.06E-05,8.50E-08,-1.07E-05,1.06E-05,8.49E-08,-1.07E-05,8.85E-06,7.19E-08,-8.92E-06,1.11E-05,8.96E-08,-1.11E-05,2.19E-06,-8.96E-08,0.00072975346,-6.40E-05,-6.39E-05,6.43E-05,4.03E-07,0.000106113876,-0.00010157711,0.00065981667,1.60E-05,1.93E-05,1.07E-05,1.33E-05,1.07E-05,-8.96E-08,-0.0014572967,0.0015213923
0.005001548787,14.328884,0.008821435,-0.6490985,-0.0034228566,-0.6552273,-13.526918,-1.306272,-13.669603,-14.3323765,-14.989236,-14.989236,15,-15,14.229153,0.5741647,-14.231234,-14.903286,0.0966696,-0.6651457,-14.201318,-14.967112,-0.036567684,-0.037844297,-0.03693736,0.009731164,-1.75E-05,-6.51E-07,1.81E-05,-0.0006753963,-2.71E-05,0.0007024575,-0.0006756657,-2.70E-05,0.0007026923,-1.84E-05,-7.41E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.08E-05,-4.28E-07,1.12E-05,-8.52E-06,-3.37E-07,8.86E-06,3.58E-09,-3.54E-09,-3.74E-11,1.46E-05,1.38E-07,-1.48E-05,-1.78E-12,-2.34E-12,4.12E-12,2.10E-05,1.53E-07,-2.12E-05,0.0006525661,5.21E-06,-0.00065777195,0.0005668313,4.53E-06,-0.000571366,1.92E-05,1.52E-07,-1.93E-05,0.0007238107,5.79E-06,-0.0007296012,1.34E-05,1.07E-07,-1.35E-05,1.07E-05,8.55E-08,-1.08E-05,1.07E-05,8.54E-08,-1.08E-05,8.78E-06,7.14E-08,-8.86E-06,1.11E-05,9.02E-08,-1.12E-05,2.31E-06,-9.02E-08,0.0007297535,-3.42E-06,-3.35E-06,1.81E-05,1.48E-05,0.00010611002,-0.000101575366,0.00065777195,1.60E-05,1.93E-05,1.08E-05,1.34E-05,1.08E-05,-9.02E-08,-0.0014715451,0.0014750583
0.005010947957,14.328883,0.06779999,-0.5900925,0.055680797,-0.5961586,-13.5270195,-1.2472383,-13.669644,-14.332416,-14.989247,-14.989247,15,-15,14.229153,1.2997872,-14.231234,-14.903286,0.8223122,0.060512006,-14.201407,-14.967159,0.6146239,0.61315405,0.6132047,0.068733804,-1.02E-06,5.25E-09,1.01E-06,-0.0006753942,-2.71E-05,0.00070245564,-0.00067566545,-2.70E-05,0.0007026921,-1.84E-05,-7.41E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.08E-05,-4.27E-07,1.12E-05,-8.53E-06,-3.37E-07,8.87E-06,2.18E-09,-2.10E-09,-7.73E-11,5.63E-05,4.69E-07,-5.68E-05,1.46E-12,-1.68E-12,2.18E-13,2.10E-05,1.54E-07,-2.12E-05,0.0006516104,5.20E-06,-0.00065680896,0.00056652684,4.53E-06,-0.00057105906,1.92E-05,1.52E-07,-1.93E-05,0.0007238107,5.79E-06,-0.0007296012,1.34E-05,1.07E-07,-1.35E-05,1.07E-05,8.53E-08,-1.08E-05,1.07E-05,8.53E-08,-1.08E-05,8.80E-06,7.16E-08,-8.87E-06,1.11E-05,9.00E-08,-1.12E-05,2.29E-06,-9.00E-08,0.0007297535,5.57E-05,5.58E-05,1.01E-06,5.68E-05,0.00010610557,-0.00010157335,0.00065680884,1.60E-05,1.93E-05,1.08E-05,1.34E-05,1.08E-05,-9.00E-08,-0.0015131922,0.0014576011
0.005016839792,14.328883,0.104680486,-0.5530603,0.09324561,-0.55878395,-13.527036,-1.210054,-13.669871,-14.332632,-14.98931,-14.98931,15,-15,14.229153,1.7407326,-14.231234,-14.903286,1.2632672,0.5014742,-14.201424,-14.967169,1.0287575,1.0264192,1.0264227,0.10561022,-1.08E-07,3.74E-08,7.10E-08,-0.00067540765,-2.71E-05,0.0007024676,-0.0006756669,-2.70E-05,0.00070269353,-1.84E-05,-7.41E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.07E-05,-4.25E-07,1.11E-05,-8.59E-06,-3.40E-07,8.93E-06,7.62E-10,-6.82E-10,-7.98E-11,9.26E-05,7.56E-07,-9.34E-05,1.08E-12,-1.68E-12,5.98E-13,2.10E-05,1.54E-07,-2.12E-05,0.00065143226,5.20E-06,-0.0006566303,0.00056638126,4.53E-06,-0.0005709123,1.92E-05,1.52E-07,-1.93E-05,0.0007238107,5.79E-06,-0.0007296012,1.34E-05,1.07E-07,-1.35E-05,1.06E-05,8.48E-08,-1.07E-05,1.06E-05,8.48E-08,-1.07E-05,8.86E-06,7.21E-08,-8.93E-06,1.10E-05,8.95E-08,-1.11E-05,2.17E-06,-8.95E-08,0.0007297535,9.32E-05,9.33E-05,7.09E-08,9.34E-05,0.00010610344,-0.00010157239,0.0006566302,1.60E-05,1.93E-05,1.07E-05,1.33E-05,1.07E-05,-8.95E-08,-0.0015495367,0.00145638
0.005022503963,14.328884,0.13998227,-0.517673,0.12893231,-0.52320397,-13.527056,-1.1745812,-13.669999,-14.332754,-14.9893465,-14.9893465,15,-15,14.229153,2.1432667,-14.231234,-14.903286,1.6658145,0.9040317,-14.201443,-14.967178,1.422205,1.4189764,1.4189787,0.14092588,-8.33E-08,3.65E-08,4.69E-08,-0.00067541417,-2.71E-05,0.00070247333,-0.00067566754,-2.70E-05,0.00070269423,-1.84E-05,-7.41E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.07E-05,-4.23E-07,1.11E-05,-8.63E-06,-3.41E-07,8.97E-06,5.20E-10,-4.42E-10,-7.80E-11,0.00012801336,1.04E-06,-0.00012905202,3.99E-13,-1.72E-12,1.33E-12,2.10E-05,1.55E-07,-2.12E-05,0.00065122993,5.20E-06,-0.0006564269,0.000566179,4.53E-06,-0.0005707084,1.92E-05,1.52E-07,-1.93E-05,0.0007238107,5.79E-06,-0.0007296012,1.34E-05,1.07E-07,-1.35E-05,1.06E-05,8.46E-08,-1.07E-05,1.06E-05,8.46E-08,-1.07E-05,8.90E-06,7.23E-08,-8.97E-06,1.10E-05,8.92E-08,-1.11E-05,2.10E-06,-8.92E-08,0.0007297535,0.00012893231,0.00012900465,4.68E-08,0.00012905132,0.00010610048,-0.000101571044,0.00065642665,1.60E-05,1.93E-05,1.07E-05,1.33E-05,1.07E-05,-8.92E-08,-0.001584921,0.001456077
0.005028937741,14.328884,0.17981301,-0.47782502,0.16883984,-0.48331755,-13.527087,-1.1347159,-13.670025,-14.332779,-14.989353,-14.989353,15,-15,14.229153,2.590453,-14.231234,-14.903286,2.1130204,1.3512524,-14.201471,-14.967195,1.862186,1.8579606,1.8579623,0.18082105,-7.03E-08,3.63E-08,3.41E-08,-0.0006754127,-2.71E-05,0.0007024721,-0.0006756674,-2.70E-05,0.0007026941,-1.84E-05,-7.41E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.07E-05,-4.23E-07,1.11E-05,-8.64E-06,-3.42E-07,8.98E-06,3.97E-10,-3.20E-10,-7.71E-11,0.00016759311,1.36E-06,-0.00016894822,8.20E-13,-1.69E-12,8.69E-13,2.10E-05,1.55E-07,-2.12E-05,0.0006509295,5.19E-06,-0.00065612426,0.0005658798,4.53E-06,-0.00057040685,1.92E-05,1.52E-07,-1.93E-05,0.0007238107,5.79E-06,-0.0007296012,1.34E-05,1.07E-07,-1.35E-05,1.06E-05,8.45E-08,-1.06E-05,1.06E-05,8.45E-08,-1.06E-05,8.90E-06,7.24E-08,-8.98E-06,1.10E-05,8.92E-08,-1.11E-05,2.08E-06,-8.92E-08,0.0007297535,0.00016883985,0.00016891224,3.39E-08,0.00016894608,0.0001060961,-0.000101569065,0.00065612374,1.60E-05,1.93E-05,1.06E-05,1.33E-05,1.06E-05,-8.92E-08,-0.0016244986,0.0014557457
0.005038703366,14.328884,0.23967415,-0.41791773,0.22890571,-0.42330778,-13.527133,-1.0747623,-13.670094,-14.332845,-14.989372,-14.989372,15,-15,14.229153,3.2609043,-14.231234,-14.903286,2.7835002,2.0217538,-14.201511,-14.967216,2.524413,2.518687,2.5186882,0.24079068,-5.88E-08,3.54E-08,2.34E-08,-0.00067541265,-2.71E-05,0.00070247205,-0.00067566737,-2.70E-05,0.00070269406,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.06E-05,-4.22E-07,1.11E-05,-8.65E-06,-3.42E-07,9.00E-06,2.81E-10,-2.04E-10,-7.66E-11,0.00022717318,1.83E-06,-0.00022900468,6.04E-13,-1.70E-12,1.10E-12,2.10E-05,1.56E-07,-2.12E-05,0.00065049576,5.19E-06,-0.0006556875,0.00056544726,4.52E-06,-0.00056997087,1.92E-05,1.52E-07,-1.93E-05,0.0007238107,5.79E-06,-0.00072960113,1.34E-05,1.07E-07,-1.35E-05,1.05E-05,8.43E-08,-1.06E-05,1.05E-05,8.43E-08,-1.06E-05,8.92E-06,7.25E-08,-9.00E-06,1.10E-05,8.90E-08,-1.11E-05,2.04E-06,-8.90E-08,0.0007297535,0.00022890572,0.00022897824,2.32E-08,0.00022900134,0.00010608977,-0.0001015662,0.0006556867,1.60E-05,1.93E-05,1.06E-05,1.33E-05,1.06E-05,-8.90E-08,-0.0016840766,0.0014552566
0.005048468991,14.328884,0.29868373,-0.35886058,0.2881254,-0.3641455,-13.527178,-1.0156575,-13.670164,-14.332912,-14.989392,-14.989392,15,-15,14.229153,3.9201283,-14.231234,-14.903286,3.4427524,2.6810272,-14.201551,-14.967237,3.1773114,3.1701055,3.1701062,0.29985404,-5.16E-08,3.45E-08,1.70E-08,-0.0006754126,-2.71E-05,0.000702472,-0.00067566737,-2.70E-05,0.00070269406,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.06E-05,-4.22E-07,1.11E-05,-8.67E-06,-3.43E-07,9.02E-06,2.18E-10,-1.43E-10,-7.54E-11,0.00028591586,2.30E-06,-0.00028821718,6.32E-13,-1.69E-12,1.06E-12,2.10E-05,1.56E-07,-2.12E-05,0.0006500692,5.19E-06,-0.00065525784,0.0005650218,4.52E-06,-0.000569542,1.92E-05,1.52E-07,-1.93E-05,0.00072381063,5.79E-06,-0.00072960113,1.34E-05,1.07E-07,-1.35E-05,1.05E-05,8.42E-08,-1.06E-05,1.05E-05,8.42E-08,-1.06E-05,8.94E-06,7.27E-08,-9.02E-06,1.10E-05,8.88E-08,-1.11E-05,2.01E-06,-8.88E-08,0.0007297535,0.0002881254,0.00028819806,1.69E-08,0.0002882149,0.00010608355,-0.000101563375,0.0006552574,1.60E-05,1.93E-05,1.06E-05,1.33E-05,1.06E-05,-8.88E-08,-0.0017428172,0.0014547784
0.005068000241,14.328885,0.41310334,-0.24432413,0.40305936,-0.24935159,-13.527262,-0.901004,-13.67034,-14.333079,-14.989441,-14.989441,15,-15,14.229153,5.196484,-14.231234,-14.903286,4.719161,3.9574757,-14.201627,-14.967278,4.444462,4.4343824,4.434383,0.41437697,-4.28E-08,3.23E-08,1.05E-08,-0.0006754147,-2.71E-05,0.00070247386,-0.0006756676,-2.70E-05,0.0007026943,-1.84E-05,-7.40E-07,1.92E-05,-1.84E-05,-7.37E-07,1.92E-05,-1.06E-05,-4.20E-07,1.10E-05,-8.72E-06,-3.45E-07,9.07E-06,1.56E-10,-8.37E-11,-7.21E-11,0.0003999299,3.21E-06,-0.00040314306,7.02E-13,-1.67E-12,9.73E-13,2.10E-05,1.57E-07,-2.12E-05,0.00064926327,5.18E-06,-0.00065444625,0.00056421757,4.51E-06,-0.0005687313,1.92E-05,1.52E-07,-1.93E-05,0.0007238106,5.79E-06,-0.0007296011,1.34E-05,1.07E-07,-1.35E-05,1.05E-05,8.38E-08,-1.06E-05,1.05E-05,8.38E-08,-1.06E-05,8.99E-06,7.30E-08,-9.07E-06,1.09E-05,8.84E-08,-1.10E-05,1.91E-06,-8.84E-08,0.0007297535,0.00040305936,0.00040313235,1.05E-08,0.00040314277,0.00010607178,-0.000101558035,0.0006544462,1.60E-05,1.93E-05,1.06E-05,1.33E-05,1.06E-05,-8.84E-08,-0.0018568282,0.0014538569
