frequency,V(+v),V(n003),V(n002),V(n004),V(n001),V(-v),V(n005),V(y),V(x),I(C2),I(C1),I(I1),I(R4),I(R6),I(R5),I(R3),I(R2),I(R1),I(V2),I(V5),I(V4),I(V3),I(V1),Ix(u1:1),Ix(u1:2),Ix(u1:3),Ix(u1:4),Ix(u1:5),Ix(u2:1),Ix(u2:2),Ix(u2:3),Ix(u2:4),Ix(u2:5)
0.0,0.0,0.2289614849224639,0.2289614849224639,0.2289614849224639,0.11447997695076303,0.0,0.0034343993673519486,0.006868844665471116,0.006868844665471116,1.3122685449526542e-12,4.3756113437643056e-11,0.0,6.868844665471116e-05,3.4344452981191677e-06,3.4343993673519486e-06,0.00011448150797170087,0.00011447997695076303,0.002289614849224639,-7.212289326509884e-05,-0.0012381096123955295,0.0024040964009524536,-0.0024040964009524536,-0.0012381096123955295,-1.5600262130372973e-09,1.574777051289586e-09,0.0012020481667739547,0.0012020481667739547,-0.002404096400952453,-4.680064890109939e-11,4.724303576456125e-11,3.606144562157503e-05,3.606144562157503e-05,-7.212289326509881e-05
0.0,0.0,0.24722541321884697,0.24722541321884697,0.24722541321884697,0.12361188127476369,0.0,0.003708356502747934,0.0074167625257284256,0.0074167625257284256,1.638789519271982e-12,5.464152676012047e-11,0.0,7.416762525728426e-05,3.708406022980492e-06,3.708356502747934e-06,0.00012361353194408327,0.0001236118812747637,0.00247225413218847,-7.787603291905425e-05,-0.0013368718370983864,0.0025958677187740797,-0.0025958677187740797,-0.0013368718370983864,-1.6869253158477036e-09,1.7053108463764926e-09,0.0012979338217673476,0.0012979338217673476,-0.0025958677187740815,-5.060760825376632e-11,5.115902207726251e-11,3.893801533103899e-05,3.893801533103899e-05,-7.787603291905425e-05
0.0,0.0,0.26694595805587673,0.26694595805587673,0.26694595805587673,0.13347208941882718,0.0,0.004004162753453077,0.008008378883621511,0.008008378883621511,2.0487943901934365e-12,6.83099186831116e-11,0.0,8.008378883621511e-05,4.004216130168434e-06,4.0041627534530775e-06,0.00013347386863704955,0.00013347208941882717,0.002669459580558767,-8.408800701517788e-05,-0.0014435107188277526,0.002802933517505735,-0.002802933517505735,-0.0014435107188277526,-1.8245815693206821e-09,1.8475281410319274e-09,0.0014014667165850843,0.0014014667165850843,-0.002802933517505733,-5.473728031541043e-11,5.542550974567275e-11,4.204400224266805e-05,4.204400224266805e-05,-8.408800701517787e-05
0.0,0.0,0.28823921994433893,0.28823921994433893,0.28823921994433893,0.14411865136675037,0.0,0.004323559619103598,0.008647176754718903,0.008647176754718903,2.563813256452986e-12,8.547899229723219e-11,0.0,8.647176754718903e-05,4.3236171356153055e-06,4.323559619103598e-06,0.00014412056857758857,0.00014411865136675038,0.0028823921994433894,-9.079538724661761e-05,-0.0015586540714698177,0.0030265128534999702,-0.0030265128534999702,-0.0015586540714698177,-1.9740172066395704e-09,2.002689830443943e-09,0.0015132563792707627,0.0015132563792707627,-0.00302651285349997,-5.92203317518596e-11,6.008032496443796e-11,4.5397692199055906e-05,4.5397692199055906e-05,-9.07953872466176e-05
0.0,0.0,0.3112305351042319,0.3112305351042319,0.3112305351042319,0.15561423495686677,0.0,0.004668427134998624,0.009336916225919211,0.009336916225919211,3.210943396440314e-12,1.0705203081525376e-10,0.0,9.336916225919212e-05,4.668489090920587e-06,4.668427134998624e-06,0.0001556163001473651,0.00015561423495686678,0.003112305351042319,-9.803765456105611e-05,-0.0016829796510713603,0.003267921758241715,-0.003267921758241715,-0.0016829796510713603,-2.136378487062576e-09,2.172242529155639e-09,0.0016339608254022531,0.0016339608254022531,-0.0032679217582417155,-6.409114993688014e-11,6.516686535987851e-11,4.9018825669106305e-05,4.9018825669106305e-05,-9.803765456105607e-05
0.0,0.0,0.33605520545572787,0.33605520545572787,0.33605520545572787,0.16802649088311195,0.0,0.0050407948221386995,0.010081656355193055,0.010081656355193055,4.024289849845216e-12,1.3416591879194558e-10,0.0,0.00010081656355193055,5.040861533054355e-06,5.040794822138699e-06,0.00016802871457261592,0.00016802649088311196,0.0033605520545572786,-0.0001058574291092747,-0.001817219103279484,0.003528580903295813,-0.003528580903295813,-0.001817219103279484,-2.312956585211657e-09,2.3578554227799603e-09,0.001764290390557411,0.001764290390557411,-0.0035285809032958144,-6.938846961261567e-11,7.073520550488933e-11,5.292871272207327e-05,5.292871272207327e-05,-0.00010585742910927472
0.0,0.0,0.36285928508822657,0.36285928508822657,0.36285928508822657,0.1814284459370273,0.0,0.005442853484494148,0.010885778765671202,0.010885778765671202,5.04677878835136e-12,1.6825159013230388e-10,0.0,0.00010885778765671202,5.442925281177054e-06,5.442853484494148e-06,0.00018143083915119927,0.00018142844593702732,0.0036285928508822656,-0.00011430071798466798,-0.0019621622161899686,0.0038100238582850546,-0.0038100238582850546,-0.0019621622161899686,-2.5052129921545604e-09,2.561465762098551e-09,0.0019050118592929552,0.0019050118592929552,-0.003810023858285056,-7.515613489897532e-11,7.68434616956485e-11,5.715035689701402e-05,5.715035689701402e-05,-0.00011430071798466798
0.0,0.0,0.3918004272585095,0.3918004272585095,0.3918004272585095,0.19589892651673158,0.0,0.005876967914284505,0.011754013055609816,0.011754013055609816,6.332440116652831e-12,2.1111011769199122e-10,0.0,0.00011754013055609816,5.877045141325311e-06,5.876967914284505e-06,0.00019590150074177794,0.00019589892651673157,0.003918004272585095,-0.00012341718202986364,-0.0021186615005108424,0.0041139059844369896,-0.0041139059844369896,-0.0021186615005108424,-2.714810524200645e-09,2.7853351640381243e-09,0.0020569529119051255,0.0020569529119051255,-0.004113905984436987,-8.144402952864888e-11,8.355948092305025e-11,6.170858860571683e-05,6.170858860571683e-05,-0.0001234171820298636
0.0,0.0,0.4230487961746528,0.4230487961746528,0.4230487961746528,0.21152301453185263,0.0,0.00634569056913943,0.01269146415193377,0.01269146415193377,7.94928067817868e-12,2.650084904501452e-10,0.0,0.0001269146415193377,6.34577358279434e-06,6.34569056913943e-06,0.00021152578164280019,0.00021152301453185264,0.004230487961746528,-0.00013326042305141265,-0.0022876371200601813,0.004442014008397818,-0.004442014008397818,-0.0022876371200601813,-2.9436513129963022e-09,3.032119437958386e-09,0.0022210069113206155,0.0022210069113206155,-0.004442014008397816,-8.830921651365786e-11,9.09629355885449e-11,6.66302087395654e-05,6.66302087395654e-05,-0.00013326042305141262
0.0,0.0,0.4567880480140987,0.4567880480140987,0.4567880480140987,0.22839253792945827,0.0,0.006851776287892871,0.01370364174081134,0.01370364174081134,9.982900811720233e-12,3.3280016997402726e-10,0.0,0.0001370364174081134,6.851865452918469e-06,6.851776287892871e-06,0.00022839551008464046,0.00022839253792945828,0.004567880480140988,-0.0001438882928439326,-0.002470082196654118,0.0047962763230257974,-0.0047962763230257974,-0.002470082196654118,-3.1939234993963806e-09,3.3049553521702683e-09,0.002398138053473112,0.002398138053473112,-0.004796276323025794,-9.581733891594738e-11,9.914792640836452e-11,7.194414318100595e-05,7.194414318100595e-05,-0.00014388829284393256
0.0,0.0,0.4932163857931545,0.4932163857931545,0.4932163857931545,0.24660659815067837,0.0,0.007398198114302168,0.014796491913780085,0.014796491913780085,1.2541046473697527e-11,4.1807683357725455e-10,0.0,0.00014796491913780086,7.398293799477916e-06,7.398198114302168e-06,0.00024660978764247615,0.00024660659815067836,0.004932163857931545,-0.00015536322547832524,-0.0026670685143546685,0.005178774063650855,-0.005178774063650855,-0.0026670685143546685,-3.468158792051576e-09,3.607568631387666e-09,0.0025893869054077734,0.0025893869054077734,-0.005178774063650854,-1.0404434654779055e-10,1.0822622222236495e-10,7.768160894689588e-05,7.768160894689588e-05,-0.00015536322547832527
0.0,0.0,0.5325476928395598,0.5325476928395598,0.5325476928395598,0.2662721368951747,0.0,0.007988164300007814,0.015976431171975298,0.015976431171975298,1.5759338792157144e-11,5.253593666948418e-10,0.0,0.000159764311719753,7.988266871967483e-06,7.988164300007815e-06,0.00026627555594438515,0.00026627213689517474,0.005325476928395598,-0.00016775259435105924,-0.0028797526487739154,0.00559175300969935,-0.00559175300969935,-0.0028797526487739154,-3.769303602710059e-09,3.944408577021865e-09,0.0027958763560617275,0.0027958763560617275,-0.005591753009699348,-1.1307862995876648e-10,1.183312984583703e-10,8.38762927121889e-05,8.38762927121889e-05,-0.00016775259435105922
0.0,0.0,0.5750127497045585,0.5750127497045585,0.5750127497045585,0.2875045446133602,0.0,0.008625136559332221,0.017250382933556612,0.017250382933556612,1.98084853690834e-11,6.603382487055788e-10,0.0,0.00017250382933556614,8.625246374224392e-06,8.625136559332222e-06,0.00028750820509119827,0.0002875045446133602,0.005750127497045585,-0.00018112909551827586,-0.003109382547590251,0.0060376363624750325,-0.0060376363624750325,-0.003109382547590251,-4.100807162749841e-09,4.320816086687299e-09,0.0030188180051144665,0.0030188180051144665,-0.006037636362475033,-1.2302366384137964e-10,1.2962337753620799e-10,9.056454247578529e-05,9.056454247578529e-05,-0.00018112909551827578
0.0,0.0,0.6208605393666632,0.6208605393666632,0.6208605393666632,0.31042831315458397,0.0,0.009312849648765862,0.018625816689902246,0.018625816689902246,2.4903356187880778e-11,8.301760946183346e-10,0.0,0.00018625816689902248,9.312967041136384e-06,9.312849648765862e-06,0.0003104322262120792,0.000310428313154584,0.006208605393666632,-0.00019557115884351504,-0.0033573045885181715,0.0065190384500548055,-0.0065190384500548055,-0.0033573045885181715,-4.4667308958334555e-09,4.7432335899252055e-09,0.003259519015385289,0.003259519015385289,-0.006519038450054804,-1.3400128809687993e-10,1.4229572671122958e-10,9.778557313288201e-05,9.778557313288201e-05,-0.00019557115884351496
0.0,0.0,0.6703596455011024,0.6703596455011024,0.6703596455011024,0.33517773496095216,0.0,0.010055332342832823,0.0201107899537944,0.0201107899537944,3.131440574047957e-11,1.0438884070009636e-09,0.0,0.000201107899537944,1.0055457610961578e-05,1.0055332342832824e-05,0.0003351819105401502,0.00033517773496095216,0.006703596455011024,-0.00021116338846331146,-0.003624971140551161,0.0070387794094395805,-0.0070387794094395805,-0.003624971140551161,-4.8718844152772005e-09,5.219467605073385e-09,0.003519389453845292,0.003519389453845292,-0.007038779409439576,-1.4615578761344063e-10,1.56582534493918e-10,0.0001055816867058674,0.0001055816867058674,-0.00021116338846331143
0.0,0.0,0.7237997483848865,0.7237997483848865,0.7237997483848865,0.36189765109512273,0.0,0.01085692987498871,0.021713993136699552,0.021713993136699552,3.9382047140790835e-11,1.3128227311714052e-09,0.0,0.00021713993136699553,1.0857063261710843e-05,1.085692987498871e-05,0.00036190209728976375,0.0003618976510951227,0.007237997483848865,-0.0002279970340107534,-0.003913948653194814,0.007599900893961358,-0.007599900893961358,-0.003913948653194814,-5.3219948890108415e-09,5.759017372145403e-09,0.0037999501452411046,0.0037999501452411046,-0.0075999008939613534,-1.5965897303505523e-10,1.7276876927560978e-10,0.00011399850795370654,0.00011399850795370654,-0.00022799703401075335
0.0,0.0,0.7814932226369421,0.7814932226369421,0.7814932226369421,0.3907442502060392,0.0,0.011722327906673165,0.023444797481133744,0.023444797481133744,4.9534740035054226e-11,1.6512616082501957e-09,0.0,0.00023444797481133743,1.172246957446058e-05,1.1722327906673166e-05,0.0003907489724309029,0.0003907442502060392,0.007814932226369422,-0.0002461704939205381,-0.004225926296405294,0.008205682850061931,-0.008205682850061931,-0.004225926296405294,-5.823918241480716e-09,6.373486472025304e-09,0.004102841060383837,0.004102841060383837,-0.00820568285006193,-1.747165165926417e-10,1.9120252745127256e-10,0.00012308523602145742,0.00012308523602145742,-0.00024617049392053813
0.0,0.0,0.8437768404042364,0.8437768404042364,0.8437768404042364,0.4218859202434048,0.0,0.012656578078845382,0.02531330615644913,0.02531330615644913,6.231175019060404e-11,2.0771812566754307e-09,0.0,0.0002531330615644913,1.2656728077603748e-05,1.2656578078845382e-05,0.0004218909201608316,0.00042188592024340485,0.008437768404042364,-0.00026578985195384525,-0.004562725170767499,0.00885966140138445,-0.00885966140138445,-0.004562725170767499,-6.385902830412618e-09,7.077098683368072e-09,0.004429830258068584,0.004429830258068584,-0.008859661401384444,-1.915758621227347e-10,2.1231050855676237e-10,0.00013289491269891877,0.00013289491269891877,-0.0002657898519538451
0.0,0.0,0.9110135827330175,0.9110135827330175,0.9110135827330175,0.4555041542971797,0.0,0.013665125187296394,0.027330408600226352,0.027330408600226352,7.839178493096425e-11,2.613206122633058e-09,0.0,0.0002733040860022635,1.3665283412929959e-05,1.3665125187296394e-05,0.00045550942843583774,0.0004555041542971797,0.009110135827330175,-0.0002869694478069785,-0.004926308102735111,0.009565647868972134,-0.009565647868972134,-0.004926308102735111,-7.017918959386429e-09,7.887344780532308e-09,0.0047828233950149256,0.0047828233950149256,-0.00956564786897214,-2.105361100871709e-10,2.366174184899783e-10,0.00014348470772018615,0.00014348470772018615,-0.00028696944780697855
0.0,0.0,0.9835945606266107,0.9835945606266107,0.9835945606266107,0.4917945113212693,0.0,0.014753836004519823,0.029507838150329032,0.029507838150329032,9.862901783613179e-11,3.287809748540839e-09,0.0,0.0002950783815032903,1.4754002145809209e-05,1.4753836004519823e-05,0.0004918000493053414,0.0004917945113212693,0.009835945606266107,-0.00030983248227811746,-0.005318790033064602,0.010327748943381194,-0.010327748943381194,-0.005318790033064602,-7.732071005390179e-09,8.825793820633213e-09,0.0051638738117235706,0.0051638738117235706,-0.010327748943381192,-2.319603809504572e-10,2.6477030722178316e-10,0.00015491622134103288,0.00015491622134103288,-0.0003098324822781174
0.0,0.0,1.0619410455836664,1.0619410455836664,1.0619410455836664,0.5309676316489779,0.0,0.01592902974537674,0.031858232961454305,0.031858232961454305,1.2409840426187096e-10,4.136825347124122e-09,0.0,0.00031858232961454305,1.5929203216077564e-05,1.592902974537674e-05,0.0005309734139346885,0.0005309676316489778,0.010619410455836665,-0.0003345116569290245,-0.0057424489973452566,0.011150388006596698,-0.011150388006596698,-0.0057424489973452566,-8.543113229683077e-09,9.91911105762241e-09,0.005575193193183033,0.005575193193183033,-0.011150388006596696,-2.5629128894071226e-10,2.975691050857827e-10,0.0001672558041622264,0.0001672558041622264,-0.0003345116569290245
0.0,0.0,1.146506607102509,1.146506607102509,1.146506607102509,0.5732503060564061,0.0,0.017197510139250805,0.03439520013077044,0.03439520013077044,1.561526761311338e-10,5.205345699160382e-09,0.0,0.0003439520013077044,1.7197689991519634e-05,1.7197510139250804e-05,0.0005732563010461028,0.0005732503060564061,0.01146506607102509,-0.0003611498474519003,-0.006199737685049228,0.012038327577416892,-0.012038327577416892,-0.006199737685049228,-9.469095719715752e-09,1.120033539568053e-08,0.006019162791245753,0.006019162791245753,-0.012038327577416894,-2.8407031959704316e-10,3.360049449562247e-10,0.00018057489380347502,0.00018057489380347502,-0.0003611498474519001
0.0,0.0,1.2377793515641569,1.2377793515641569,1.2377793515641569,0.6188865955968486,0.0,0.018566599025398263,0.03713338286504446,0.03713338286504446,1.9649401487384538e-10,6.550112341144278e-09,0.0,0.0003713338286504446,1.8566783839646197e-05,1.8566599025398263e-05,0.0006188927559673083,0.0006188865955968486,0.01237779351564157,-0.00038990080898410544,-0.006693295546913647,0.012996692821721218,-0.012996692821721218,-0.006693295546913647,-1.0532173652827253e-08,1.271048280084545e-08,0.0064983451793647765,0.0064983451793647765,-0.012996692821721214,-3.1596210678801007e-10,3.8130826280766136e-10,0.0001949503675488702,0.0001949503675488702,-0.0003899008089841054
0.0,0.0,1.3362842528631111,1.3362842528631111,1.3362842528631111,0.6681389974118015,0.0,0.020044171327678276,0.040088530400367146,0.040088530400367146,2.4726416613759376e-10,8.242519501691633e-09,0.0,0.0004008853040036715,2.004435907268887e-05,2.0044171327678278e-05,0.0006681452554513097,0.0006681389974118015,0.013362842528631111,-0.0004209299103405263,-0.00722596139860814,0.014030996026601922,-0.014030996026601922,-0.00722596139860814,-1.1759621518881422e-08,1.4500559009917047e-08,0.007015496489160053,0.007015496489160053,-0.014030996026601907,-3.5278485826894676e-10,4.3500917673315057e-10,0.000210464909448083,0.000210464909448083,-0.00042092991034052617
0.0,0.0,1.4425855598847586,1.4425855598847586,1.4425855598847586,0.7212896490944303,0.0,0.02163869118595943,0.043277570227481514,0.043277570227481514,3.1115771719155035e-10,1.0372390156577455e-08,0.0,0.00043277570227481517,2.1638879041522083e-05,2.163869118595943e-05,0.0007212959107903283,0.0007212896490944303,0.014425855598847586,-0.0004544148924740551,-0.00780078644015036,0.01514716188202807,-0.01514716188202807,-0.00780078644015036,-1.3185104510727024e-08,1.663408605462012e-08,0.0075735790506225925,0.0075735790506225925,-0.015147161882028064,-3.95548495986765e-10,4.990132798443615e-10,0.00022720738952777058,0.00022720738952777058,-0.00045441489247405466
0.0,0.0,1.5572892591116245,1.5572892591116245,1.5572892591116245,0.7786415607797503,0.0,0.023359248919456763,0.04671868197123539,0.04671868197123539,3.915644551122967e-10,1.3052721479427342e-08,0.0,0.0004671868197123539,2.3359433051778625e-05,2.3359248919456764e-05,0.0007786476983318742,0.0007786415607797504,0.015572892591116246,-0.0004905466443285877,-0.008421047573681882,0.016351553342169596,-0.016351553342169596,-0.008421047573681882,-1.4850272510616413e-08,1.9190273603423174e-08,0.008175774321987473,0.008175774321987473,-0.016351553342169586,-4.4550247390266755e-10,5.756967769779189e-10,0.00024527325169440654,0.00024527325169440654,-0.0004905466443285875
0.0,0.0,1.6810455618815336,1.6810455618815336,1.6810455618815336,0.8405198597645718,0.0,0.025215598366123467,0.050431372009915196,0.050431372009915196,4.927482192828762e-10,1.6425646814943604e-08,0.0,0.000504313720099152,2.5215773643791728e-05,2.5215598366123467e-05,0.0008405257021169619,0.0008405198597645718,0.016810455618815338,-0.0005295299864911628,-0.009090260854864259,0.017650997746579113,-0.017650997746579113,-0.009090260854864259,-1.680675861195245e-08,2.226799920488433e-08,0.008825495949333644,0.008825495949333644,-0.017650997746579106,-5.04195731422584e-10,6.68025887541128e-10,0.00026476490553061573,0.00026476490553061573,-0.0005295299864911627
0.0,0.0,1.814551374628779,1.814551374628779,1.814551374628779,0.907273026874742,0.0,0.027218193974664195,0.054436547584475914,0.054436547584475914,6.200715272605373e-10,2.066992348804206e-08,0.0,0.0005443654758447591,2.721835360981172e-05,2.7218193974664194e-05,0.0009072783477540369,0.000907273026874742,0.01814551374628779,-0.0005715844495260979,-0.009812194852650726,0.01905281276396531,-0.01905281276396531,-0.009812194852650726,-1.9118684711453686e-08,2.599080278323046e-08,0.009526402737225824,0.009526402737225824,-0.0190528127639653,-5.735518583732944e-10,7.7970667478824e-10,0.00028579211542490227,0.00028579211542490227,-0.0005715844495260978
0.0,0.0,1.9585526962109259,1.9585526962109259,1.9585526962109259,0.9792740966960042,0.0,0.02937822681271135,0.05875658872084977,0.05875658872084977,7.802775765922959e-10,2.601033321585134e-08,0.0,0.0005875658872084977,2.937836190813842e-05,2.937822681271135e-05,0.0009792785995149217,0.000979274096696004,0.01958552696210926,-0.0006169450293942128,-0.010590883615268512,0.020564831571957397,-0.020564831571957397,-0.010590883615268512,-2.1865802357157668e-08,3.051315213338928e-08,0.010282411237034132,0.010282411237034132,-0.020564831571957386,-6.559633169443635e-10,9.153730036582054e-10,0.0003084723782343833,0.0003084723782343833,-0.0006169450293942126
0.0,0.0,2.113846868419281,2.113846868419281,2.113846868419281,1.0569217847987016,0.0,0.03170765838513526,0.06341541574840284,0.06341541574840284,9.818441137240063e-10,3.2729478178678796e-08,0.0,0.0006341541574840285,3.1707757363267587e-05,3.1707658385135256e-05,0.0010569250836205794,0.0010569217847987017,0.02113846868419281,-0.00066586289669141,-0.011430638842911785,0.02219542649729157,-0.02219542649729157,-0.011430638842911785,-2.5147428923977153e-08,3.6028300056580054e-08,0.011097707565066527,0.011097707565066527,-0.022195426497291577,-7.544095225690133e-10,1.0808222460495871e-09,0.0003329312778452595,0.0003329312778452595,-0.0006658628966914097
0.0,0.0,2.281284583089012,2.281284583089012,2.281284583089012,1.140641493765613,0.0,0.034219250816846646,0.06843854951717904,0.06843854951717904,1.2354272442419787e-09,4.118257524681958e-08,0.0,0.0006843854951717904,3.421929870033239e-05,3.421925081684665e-05,0.001140643089323399,0.001140641493765613,0.022812845830890122,-0.0007186060292993675,-0.012336060745023006,0.02395353010278876,-0.02395353010278876,-0.012336060745023006,-2.908737873962062e-08,4.277813303257427e-08,0.011976757943598612,0.011976757943598612,-0.02395353010278875,-8.72604772206871e-10,1.2833107299720915e-09,0.00035930280142439157,0.00035930280142439157,-0.0007186060292993674
0.0,0.0,2.4617715207750113,2.4617715207750113,2.4617715207750113,1.2308861356321326,0.0,0.036926591528468,0.07385316056311483,0.07385316056311483,1.55441769164282e-09,5.18159986306511e-08,0.0,0.0007385316056311484,3.6926569034646834e-05,3.6926591528468e-05,0.0012308853851428787,0.0012308861356321325,0.024617715207750114,-0.0007754597290834861,-0.01331204690623604,0.025848652408891618,-0.025848652408891618,-0.01331204690623604,-3.3840137713851586e-08,5.1065509376739735e-08,0.01292431730856023,0.01292431730856023,-0.025848652408891618,-1.0151834763432353e-09,1.5319238704675761e-09,0.00038772959767581836,0.00038772959767581836,-0.0007754597290834863
0.0,0.0,2.656269460434208,2.656269460434208,2.656269460434208,1.3281366906159595,0.0,0.03984411000131251,0.07968810240469384,0.07968810240469384,1.9556374791109223e-09,6.519050347106193e-08,0.0,0.0007968810240469384,3.984399240338134e-05,3.984411000131251e-05,0.0013281327698182485,0.0013281366906159595,0.02656269460434208,-0.0008367269720877982,-0.014363798292997451,0.027890892564663802,-0.027890892564663802,-0.014363798292997451,-3.959859036906594e-08,6.126970575934154e-08,0.013945435141175045,0.013945435141175045,-0.027890892564663802,-1.1879319613017595e-09,1.838039547938121e-09,0.00041836315182241656,0.00041836315182241656,-0.0008367269720877985
0.0,0.0,2.8657966554027734,2.8657966554027734,2.8657966554027734,1.4329023999750206,0.0,0.04298708356698567,0.08597392283000178,0.08597392283000178,2.4602117265299345e-09,8.201028681965818e-08,0.0,0.0008597392283000179,4.298683926301612e-05,4.298708356698567e-05,0.0014328942554277528,0.0014329023999750206,0.028657966554027733,-0.0009027285277747607,-0.015496821294187649,0.030090942819742304,-0.030090942819742304,-0.015496821294187649,-4.660368231493891e-08,7.386573955159831e-08,0.015045457449106745,0.015045457449106745,-0.03009094281974232,-1.3980783327360008e-09,2.2159077569798383e-09,0.00045136384508090216,0.00045136384508090216,-0.0009027285277747606
0.0,0.0,3.0914272163617182,3.0914272163617182,3.0914272163617182,1.545720463580938,0.0,0.046371628339420004,0.0927428453953691,0.0927428453953691,3.0946584721132675e-09,1.0315931637405805e-07,0.0,0.000927428453953691,4.63712170559491e-05,4.6371628339420005e-05,0.0015457067527807802,0.0015457204635809382,0.030914272163617182,-0.0009738027656681123,-0.01671692439391164,0.03246008207571434,-0.03246008207571434,-0.01671692439391164,-5.515649190260719e-08,8.94485162162648e-08,0.016230023536109518,0.016230023536109518,-0.03246008207571434,-1.6546546118413536e-09,2.6833750012080865e-09,0.0004869008578021285,0.0004869008578021285,-0.0009738027656681122
0.0,0.0,3.3342891748611017,3.3342891748611017,3.3342891748611017,1.6671550792897964,0.0,0.05001467040202875,0.10002871134317558,0.10002871134317558,3.89224942468911e-09,1.2974669056614432e-07,0.0,0.0010002871134317558,5.001404094114683e-05,5.001467040202875e-05,0.0016671340955713052,0.0016671550792897965,0.03334289174861102,-0.0010503050466223265,-0.018030207711746724,0.035010155590872886,-0.035010155590872886,-0.018030207711746724,-6.563329512466407e-08,1.0876297207440239e-07,0.01750505584686707,0.01750505584686707,-0.035010155590872886,-1.968948665644906e-09,3.262788542759186e-09,0.000525151864879656,0.000525151864879656,-0.001050305046622327
0.0,0.0,3.5955608189808244,3.5955608189808244,3.5955608189808244,1.7977956202635692,0.0,0.05393389113486823,0.10786686968673428,0.10786686968673428,4.894706633689248e-09,1.6316319631624384e-07,0.0,0.0010786686968673428,5.3932978551866055e-05,5.3933891134868236e-05,0.001797765198717255,0.0017977956202635693,0.035955608189808246,-0.001132606570125842,-0.019443043202464736,0.03775353655172181,-0.03775353655172181,-0.019443043202464736,-7.850434116221272e-08,1.3274165000239352e-07,0.018876740743345354,0.018876740743345354,-0.037753536551721825,-2.3550674526339613e-09,3.982123631533194e-09,0.0005663024591193832,0.0005663024591193832,-0.0011326065701258417
0.0,0.0,3.876464793310815,3.876464793310815,3.876464793310815,1.9382536967791857,0.0,0.05814763907827035,0.11629400022844412,0.11629400022844412,6.154314544986341e-09,2.0515171348554893e-07,0.0,0.0011629400022844412,5.8146361150173774e-05,5.814763907827035e-05,0.0019382110965316295,0.0019382536967791858,0.03876464793310815,-0.0012210925177491602,-0.020962042769892733,0.04070306418135327,-0.04070306418135327,-0.020962042769892733,-9.435721580360728e-08,1.6255146592975752e-07,0.020351497547280155,0.020351497547280155,-0.04070306418135325,-2.830637899524411e-09,4.8763864484143155e-09,0.0006105452226125794,0.0006105452226125794,-0.00122109251774916
0.0,0.0,4.17825933602866,4.17825933602866,4.17825933602866,2.0891587894561963,0.0,0.06267479894130124,0.1253478506954082,0.1253478506954082,7.736544092783592e-09,2.5789468781351236e-07,0.0,0.001253478506954082,6.267305175410696e-05,6.267479894130124e-05,0.0020891005465724635,0.0020891587894561964,0.0417825933602866,-0.0013161592952522796,-0.02259401090404253,0.04387195180154687,-0.04387195180154687,-0.02259401090404253,-1.1392585959366553e-07,1.9965180408120907e-07,0.021935932556689058,0.021935932556689058,-0.043871951801546835,-3.417677413804328e-09,5.989356898510114e-09,0.0006580783473534822,0.0006580783473534822,-0.0013161592952522798
0.0,0.0,4.5022258839865525,4.5022258839865525,4.5022258839865525,2.2511520700137218,0.0,0.067534606238886,0.13506686492091483,0.13506686492091483,9.723305603296856e-09,3.2412256500029234e-07,0.0,0.0013506686492091482,6.753225868202882e-05,6.7534606238886e-05,0.0022510738139728307,0.002251152070013722,0.04502225883986553,-0.001418210631196781,-0.02434587768367141,0.04727365677640336,-0.04727365677640336,-0.02434587768367141,-1.3812652969574962e-07,2.4586652410957267e-07,0.023636773999666696,0.023636773999666696,-0.04727365677640337,-4.1436727001757664e-09,7.375748746103107e-09,0.0007091036840047166,0.0007091036840047166,-0.001418210631196781
0.0,0.0,4.849652110468842,4.849652110468842,4.849652110468842,2.42487794267205,0.0,0.07274639355167935,0.14548967401285803,0.14548967401285803,1.2216970469700209e-08,4.0724785140887883e-07,0.0,0.0014548967401285804,7.274328046117869e-05,7.274639355167935e-05,0.002424774167796792,0.00242487794267205,0.04849652110468842,-0.0015276522375602278,-0.026224607087636062,0.05092170252033661,-0.05092170252033661,-0.026224607087636062,-1.681022503313817e-07,3.034729761509961e-07,0.02546078301609996,0.02546078301609996,-0.050921702520336606,-5.042913225251207e-09,9.103879969082548e-09,0.0007638240715360979,0.0007638240715360979,-0.0015276522375602271
0.0,0.0,5.221809268847191,5.221809268847191,5.221809268847191,2.6109727437435204,0.0,0.07832925153575693,0.15665441670738225,0.15665441670738225,1.5345327679757487e-08,5.115303376194073e-07,0.0,0.0015665441670738227,7.832516517162533e-05,7.832925153575693e-05,0.0026108365251036707,0.0026109727437435204,0.05221809268847191,-0.0016448846775731292,-0.02823707452344711,0.05482944074391319,-0.05482944074391319,-0.02823707452344711,-2.0527758498517155e-07,3.7531169777016095e-07,0.02741463475312779,0.02741463475312779,-0.05482944074391319,-6.158134324293154e-09,1.1258963548187795e-08,0.000822439770319339,0.000822439770319339,-0.0016448846775731288
