frequency,V(+v),V(n003),V(n002),V(n004),V(n001),V(-v),V(n005),V(y),V(x),I(C2),I(C1),I(I1),I(R4),I(R6),I(R5),I(R3),I(R2),I(R1),I(V2),I(V5),I(V4),I(V3),I(V1),Ix(u1:1),Ix(u1:2),Ix(u1:3),Ix(u1:4),Ix(u1:5),Ix(u2:1),Ix(u2:2),Ix(u2:3),Ix(u2:4),Ix(u2:5)
14677.992676220694,0.0,0.03757493341885265,0.03757493341885265,0.03757493341885265,0.018760905352066055,0.0,0.0005627993488618487,0.0011271923788788297,-0.9988728076211212,-4.758147554317969e-09,-1.5860490962244973e-07,1.0,1.1271923788788298e-05,5.643930300169811e-07,5.627993488618487e-07,1.8814028066786596e-05,1.8760905352066055e-05,0.00037574933418852655,-1.1831558671252e-05,0.49979685116922684,0.0003944047573456455,0.9996055952426544,0.49979685116922684,5.261447808125487e-08,-1.0548219490190683e-07,-0.4998027678414581,-0.4998027678414581,0.9996055952426542,1.5784348062060365e-09,-3.1644663991856705e-09,5.916672231250331e-06,5.916672231250331e-06,-1.1831558671255786e-05
15848.931924611134,0.0,0.0437888832678226,0.0437888832678226,0.0437888832678226,0.02186347820248164,0.0,0.0006558730308772267,0.001313603867333623,-0.9986863961326664,-5.546739939398857e-09,-1.8489131975556594e-07,1.0,1.313603867333623e-05,6.577308364563964e-07,6.558730308772267e-07,2.1925405065340957e-05,2.1863478202481642e-05,0.000437888832678226,-1.378822276985621e-05,0.49976325603085386,0.00045962934642374,0.9995403706535763,0.49976325603085386,6.133466948029255e-08,-1.2296445689625673e-07,-0.49977015116654566,-0.49977015116654566,0.9995403706535768,1.8400406224291599e-09,-3.6889343602291948e-09,6.89513569177632e-06,6.89513569177632e-06,-1.3788222769854544e-05
17113.283041617808,0.0,0.05103188560650551,0.05103188560650551,0.05103188560650551,0.02547984864910601,0.0,0.0007643600608542124,0.0015308857706316276,-0.9984691142293683,-6.4658649653253354e-09,-2.1552881702549947e-07,1.0,1.5308857706316276e-05,7.665257097774153e-07,7.643600608542124e-07,2.55520369573995e-05,2.547984864910601e-05,0.0005103188560650552,-1.6068917551129764e-05,0.499724097415963,0.0005356553642054118,0.9994643446357946,0.499724097415963,7.149828812474792e-08,-1.433405087320089e-07,-0.49973213305220887,-0.49973213305220887,0.9994643446357943,2.1449492727326217e-09,-4.300216042122455e-09,8.035636245796005e-06,8.035636245796005e-06,-1.606891755112782e-05
18478.497974222908,0.0,0.059473981972615775,0.059473981972615775,0.059473981972615775,0.029694917184271447,0.0,0.0008908073578315616,0.0017841391434436414,-0.9982158608565563,-7.53707000420992e-09,-2.512356468625399e-07,1.0,1.7841391434436416e-05,8.933317856120799e-07,8.908073578315616e-07,2.977906478834433e-05,2.9694917184271448e-05,0.0005947398197261578,-1.872718615004204e-05,0.4996784560106172,0.0006242676488676935,0.9993757323511323,0.4996784560106172,8.334360720230695e-08,-1.6708804278965868e-07,-0.4996878209596687,-0.4996878209596687,0.9993757323511314,2.5003089570986974e-09,-5.012642223691505e-09,9.36494905153978e-06,9.36494905153978e-06,-1.8727186150044122e-05
19952.623149688796,0.0,0.06931317771918089,0.06931317771918089,0.06931317771918089,0.03460754647347974,0.0,0.0010381806903342308,0.002079303923482961,-0.997920696076517,-8.78543805711539e-09,-2.928479088874669e-07,1.0,2.079303923482961e-05,1.04112323314873e-06,1.0381806903342308e-06,3.470563124570115e-05,3.460754647347974e-05,0.0006931317771918089,-2.1825377029918667e-05,0.49962526131701435,0.0007275445605285924,0.9992724554394714,0.49962526131701435,9.714799827662093e-08,-1.9476313666605125e-07,-0.49963617556953493,-0.49963617556953493,0.9992724554394715,2.9144408280761718e-09,-5.842895242615947e-09,1.0914252520626299e-05,1.0914252520626299e-05,-2.1825377029921012e-05
21544.346900318837,0.0,0.0807799926215722,0.0807799926215722,0.0807799926215722,0.040332833463837675,0.0,0.001209932837083155,0.002423295444630077,-0.99757670455537,-1.024016026498325e-08,-3.4133864057089454e-07,1.0,2.423295444630077e-05,1.213362607546922e-06,1.209932837083155e-06,4.044715915773453e-05,4.033283346383767e-05,0.0008077999262157221,-2.5436076893582076e-05,0.4995632670510117,0.0008479057467328799,0.9991520942532671,0.4995632670510117,1.1323426270243035e-07,-2.2701294667403842e-07,-0.4995759868958808,-0.4995759868958808,0.9991520942532669,3.3970289336500244e-09,-6.810389801216253e-09,1.2719844869060198e-05,1.2719844869060198e-05,-2.5436076893586708e-05
23263.05067153626,0.0,0.09414273470028434,0.09414273470028434,0.09414273470028434,0.04700474259852421,0.0,0.0014100825804847527,0.002824162645727521,-0.9971758373542725,-1.1935198371851614e-08,-3.978398992886444e-07,1.0,2.8241626457275207e-05,1.414080065242768e-06,1.4100825804847527e-06,4.7137992101760126e-05,4.700474259852421e-05,0.0009414273470028433,-2.964377132415366e-05,0.4994910226296422,0.0009881674992053835,0.9990118325007946,0.4994910226296422,1.3197795795884404e-07,-2.645903960527326e-07,-0.4995058466041901,-0.4995058466041901,0.9990118325007942,3.959340007796984e-09,-7.937713613835986e-09,1.4823974548028819e-05,1.4823974548028819e-05,-2.964377132415054e-05
25118.8643150958,0.0,0.10971360593271129,0.10971360593271129,0.10971360593271129,0.05477915440070451,0.0,0.0016433061607471961,0.0032912712351315077,-0.9967087287648685,-1.3910050273667309e-08,-4.636682805451297e-07,1.0,3.291271235131508e-05,1.6479650743843116e-06,1.6433061607471963e-06,5.4934451532006784e-05,5.477915440070451e-05,0.001097136059327113,-3.4546767375425564e-05,0.4994068401610716,0.0011516068425786452,0.9988483931574214,0.4994068401610716,1.5381586421179833e-07,-3.083711492428668e-07,-0.4994241159627383,-0.4994241159627383,0.9988483931574214,4.614477468106767e-09,-9.251136636551639e-09,1.7275801666709988e-05,1.7275801666709988e-05,-3.454676737542551e-05
27122.72579332028,0.0,0.12785576255316755,0.12785576255316755,0.12785576255316755,0.06383739069471263,0.0,0.0019150430285904342,0.0038355154918625596,-0.9961644845081374,-1.6210633332107283e-08,-5.403543616720294e-07,1.0,3.83551549186256e-05,1.9204724632721252e-06,1.915043028590434e-06,6.401837185845493e-05,6.383739069471263e-05,0.0012785576255316755,-4.02594167485627e-05,0.49930875627363774,0.001342035643028483,0.9986579643569715,0.49930875627363774,1.79255753543429e-07,-3.593731979297335e-07,-0.4993288887833655,-0.4993288887833655,0.9986579643569715,5.377674493667265e-09,-1.078119865041585e-08,2.0132509727821166e-05,2.0132509727821166e-05,-4.0259416748566526e-05
29286.445646252363,0.0,0.14899146759016446,0.14899146759016446,0.14899146759016446,0.07439028519842775,0.0,0.002231617958496346,0.004469562832682768,-0.9955304371673173,-1.8890301714251787e-08,-6.296766130214691e-07,1.0,4.469562832682768e-05,2.237944874186422e-06,2.231617958496346e-06,7.460118239173671e-05,7.439028519842775e-05,0.0014899146759016447,-4.691468289929646e-05,0.49919448803977295,0.0015638861816803518,0.9984361138183196,0.49919448803977295,2.0888764181387804e-07,-4.1877941971253016e-07,-0.49921794862912383,-0.49921794862912383,0.99843611381832,6.266631582268731e-09,-1.2563386024176711e-08,2.346058935080986e-05,2.346058935080986e-05,-4.691468289929799e-05
31622.776601683792,0.0,0.17361148883364308,0.17361148883364308,0.17361148883364308,0.08668287598404811,0.0,0.0026003818173380663,0.005208135740726687,-0.9947918642592734,-2.2011015565662726e-08,-7.337003702268215e-07,1.0,5.2081357407266866e-05,2.6077539233886205e-06,2.6003818173380662e-06,8.692861284959497e-05,8.668287598404811e-05,0.0017361148883364309,-5.466710031509213e-05,0.49906138216656915,0.00182230980081588,0.9981776901991841,0.49906138216656915,2.433967202791743e-07,-4.879635046799662e-07,-0.4990887194846745,-0.4990887194846745,0.9981776901991841,7.301904500756831e-09,-1.4638909515109148e-08,2.7337318105336468e-05,2.7337318105336468e-05,-5.466710031508938e-05
34145.48873833602,0.0,0.20228591101849247,0.20228591101849247,0.20228591101849247,0.10099980409352752,0.0,0.0030298735168813764,0.0060683361190857765,-0.9939316638809143,-2.5644681229557436e-08,-8.548225079379275e-07,1.0,6.068336119085777e-05,3.0384626022044004e-06,3.0298735168813764e-06,0.00010128610692496495,0.00010099980409352752,0.0020228591101849247,-6.369617911183015e-05,0.4989063565404463,0.0021232903946019066,0.9978767096053981,0.4989063565404463,2.835781797005275e-07,-5.685196765005244e-07,-0.4989382090034793,-0.4989382090034793,0.9978767096053982,8.50734901075766e-09,-1.7055595906534667e-08,3.185246303303407e-05,3.185246303303407e-05,-6.369617911183252e-05
36869.45064519576,0.0,0.23567654579954933,0.23567654579954933,0.23567654579954933,0.11767150998332329,0.0,0.003530005900326459,0.0070700175764601665,-0.9929299824235398,-2.987468283066058e-08,-9.958224922949626e-07,1.0,7.070017576460167e-05,3.5400116761337075e-06,3.530005900326459e-06,0.00011800503581622604,0.00011767150998332329,0.0023567654579954933,-7.421031275790572e-05,0.49872583313340685,0.002473774671319373,0.9975262253286806,0.49872583313340685,3.303541520087376e-07,-6.622966593922252e-07,-0.49876294336817173,-0.49876294336817173,0.9975262253286807,9.910629121904736e-09,-1.9868907023411922e-08,3.711023476488136e-05,3.711023476488136e-05,-7.42103127579049e-05
39810.71705534973,0.0,0.27455113581704893,0.27455113581704893,0.27455113581704893,0.13708132583191948,0.0,0.004112278503776763,0.008236211533612784,-0.9917637884663872,-3.479762612199893e-08,-1.1599205087202717e-06,1.0,8.236211533612785e-05,4.123933029836021e-06,4.112278503776763e-06,0.00013746980998512946,0.0001370813258319195,0.0027455113581704893,-8.645125073984214e-05,0.49851566120958085,0.0028818212476467986,0.9971181787523532,0.49851566120958085,3.847930011312836e-07,-7.714363555102976e-07,-0.4985588927337257,-0.4985588927337257,0.9971181787523534,1.1543795821090814e-08,-2.3143100062740425e-08,4.3231524144793736e-05,4.3231524144793736e-05,-8.645125073984232e-05
42986.62347082277,0.0,0.31979955795803505,0.31979955795803505,0.31979955795803505,0.15967356614857092,0.0,0.004790020265716524,0.009593613303647842,-0.9904063866963522,-4.05253152259939e-08,-1.3508433527003107e-06,1.0,9.593613303647842e-05,4.803593037931318e-06,4.790020265716525e-06,0.00016012599180946412,0.00015967356614857094,0.0031979955795803506,-0.00010069920075917848,0.4982710297231209,0.003356770728036973,0.996643229271963,0.4982710297231209,4.4813119181791165e-07,-8.984176918071345e-07,-0.49832138617677846,-0.49832138617677846,0.9966432292719635,1.344394314321569e-08,-2.6952543011200958e-08,5.035645365766632e-05,5.035645365766632e-05,-0.00010069920075918249
46415.88833612779,0.0,0.37245223320721266,0.37245223320721266,0.37245223320721266,0.18596272027469685,0.0,0.0055786652921423876,0.011173134367723903,-0.9888268656322761,-4.718698134281826e-08,-1.5728987192698627e-06,1.0,0.00011173134367723903,5.594469075581515e-06,5.5786652921423874e-06,0.00018648951293251582,0.00018596272027469684,0.003724522332072127,-0.00011727862577147878,0.49798636778613725,0.003909438946285371,0.9960905610537146,0.49798636778613725,5.217979483087217e-07,-1.0461060614508283e-06,-0.49804501506245785,-0.49804501506245785,0.9960905610537152,1.5653947939283758e-08,-3.1383197903687795e-08,5.864727632056672e-05,5.864727632056672e-05,-0.00011727862577147919
50118.72336272723,0.0,0.4337009426028686,0.4337009426028686,0.4337009426028686,0.21654384645012625,0.0,0.006496064667449299,0.013010526831539197,-0.9869894731684608,-5.493177904035562e-08,-1.8310584116048793e-06,1.0,0.00013010526831539197,6.514462164089898e-06,6.4960646674492995e-06,0.00021715709615274237,0.00021654384645012625,0.0043370094260286865,-0.00013656479870044103,0.4976552321279265,0.004552335463769874,0.9954476645362301,0.4976552321279265,6.074428767652675e-07,-1.2178087089887156e-06,-0.4977235237813827,-0.4977235237813827,0.99544766453623,1.8223298560181623e-08,-3.65342823997544e-08,6.8291653456185e-05,6.8291653456185e-05,-0.00013656479870044456
54116.95265464637,0.0,0.5049222257906933,0.5049222257906933,0.5049222257906933,0.2521042556400304,0.0,0.007562836956906083,0.015147085357295852,-0.9848529146427042,-6.393155955968399e-08,-2.1310507830921717e-06,1.0,0.00015147085357295853,7.584248400389769e-06,7.562836956906083e-06,0.00025281797015066295,0.0002521042556400304,0.005049222257906934,-0.00015899117041378704,0.4972701805911861,0.005299909177274631,0.9947000908227254,0.4972701805911861,7.069666574712915e-07,-1.417336272459657e-06,-0.49734968693032955,-0.49734968693032955,0.9947000908227243,2.1209015637290612e-08,-4.2520116075996296e-08,7.950633914343314e-05,7.950633914343314e-05,-0.00015899117041378818
58434.14133735176,0.0,0.5877034937722669,0.5877034937722669,0.5877034937722669,0.29343655092683774,0.0,0.008802759374842095,0.01763043051903231,-0.9823695694809677,-7.438392057438821e-08,-2.4794623940247248e-06,1.0,0.00017630430519032308,8.827671144190215e-06,8.802759374842096e-06,0.00029426694284542923,0.00029343655092683773,0.005877034937722669,-0.00018505759241393738,0.4968226309536048,0.006168822418174069,0.9938311775818259,0.4968226309536048,8.22554802848009e-07,-1.6490704754331258e-06,-0.4969151722456766,-0.4969151722456766,0.9938311775818258,2.4676664842558498e-08,-4.947215122626696e-08,9.254129207173918e-05,9.254129207173918e-05,-0.00018505759241393572
