v1,V(n001),V(n002),Ic(Q1),Ib(Q1),Ie(Q1),I(I1),I(V1)
0.0,0.0,0.6246277,-9.819027e-05,1e-04,-1.8097322e-06,1e-04,9.819027e-05
0.01,0.01,0.6344024,3.8987975e-05,1e-04,-0.00013898798,1e-04,-3.8987975e-05
0.02,0.02,0.64408445,0.00023606968,1e-04,-0.0003360697,1e-04,-0.00023606968
0.03,0.03,0.6536274,0.00051623693,1e-04,-0.00061623694,1e-04,-0.00051623693
0.04,0.04,0.6629767,0.0009087258,1e-04,-0.0010087257,1e-04,-0.0009087258
0.05,0.05,0.6720625,0.001447773,1e-04,-0.0015477729,1e-04,-0.001447773
0.060000000000000005,0.06,0.68079954,0.0021690794,1e-04,-0.0022690794,1e-04,-0.0021690794
0.07,0.07,0.68909055,0.0031029952,1e-04,-0.0032029953,1e-04,-0.0031029952
0.08,0.08,0.6968335,0.004264852,1e-04,-0.004364852,1e-04,-0.004264852
0.09,0.09,0.70393157,0.005644934,1e-04,-0.0057449336,1e-04,-0.005644934
0.09999999999999999,0.1,0.71030414,0.0072022825,1e-04,-0.0073022824,1e-04,-0.0072022825
0.10999999999999999,0.11,0.71589524,0.008866193,1e-04,-0.008966193,1e-04,-0.008866193
0.11999999999999998,0.12,0.72067964,0.010546471,1e-04,-0.010646471,1e-04,-0.010546471
0.12999999999999998,0.13,0.7246652,0.012149853,1e-04,-0.0122498525,1e-04,-0.012149853
0.13999999999999999,0.14,0.7278928,0.013597412,1e-04,-0.013697412,1e-04,-0.013597412
0.15,0.15,0.7304324,0.014837384,1e-04,-0.014937384,1e-04,-0.014837384
0.16,0.16,0.7323757,0.015849724,1e-04,-0.015949724,1e-04,-0.015849724
0.17,0.17,0.733825,0.0166422,1e-04,-0.0167422,1e-04,-0.0166422
0.18000000000000002,0.18,0.73488224,0.01724117,1e-04,-0.01734117,1e-04,-0.01724117
0.19000000000000003,0.19,0.73563945,0.017681401,1e-04,-0.017781401,1e-04,-0.017681401
0.20000000000000004,0.2,0.73617405,0.017998146,1e-04,-0.018098146,1e-04,-0.017998146
0.21000000000000005,0.21,0.7365474,0.018222539,1e-04,-0.018322539,1e-04,-0.018222539
0.22000000000000006,0.22,0.73680615,0.018379815,1e-04,-0.018479817,1e-04,-0.018379815
0.23000000000000007,0.23,0.7369844,0.01848931,1e-04,-0.01858931,1e-04,-0.01848931
0.24000000000000007,0.24,0.73710674,0.018565275,1e-04,-0.018665275,1e-04,-0.018565275
0.25000000000000006,0.25,0.7371905,0.018617947,1e-04,-0.018717946,1e-04,-0.018617947
0.26000000000000006,0.26,0.73724777,0.01865455,1e-04,-0.018754551,1e-04,-0.01865455
0.2700000000000001,0.27,0.7372869,0.018680124,1e-04,-0.018780123,1e-04,-0.018680124
0.2800000000000001,0.28,0.7373137,0.018698147,1e-04,-0.018798146,1e-04,-0.018698147
0.2900000000000001,0.29,0.73733205,0.018711017,1e-04,-0.018811017,1e-04,-0.018711017
0.3000000000000001,0.3,0.7373446,0.018720377,1e-04,-0.018820377,1e-04,-0.018720377
0.3100000000000001,0.31,0.7373533,0.018727344,1e-04,-0.018827343,1e-04,-0.018727344
0.3200000000000001,0.32,0.73735934,0.018732682,1e-04,-0.018832682,1e-04,-0.018732682
0.3300000000000001,0.33,0.7373635,0.018736912,1e-04,-0.018836912,1e-04,-0.018736912
0.34000000000000014,0.34,0.7373665,0.018740391,1e-04,-0.018840391,1e-04,-0.018740391
0.35000000000000014,0.35,0.73736864,0.018743359,1e-04,-0.018843358,1e-04,-0.018743359
0.36000000000000015,0.36,0.73737025,0.018745977,1e-04,-0.018845977,1e-04,-0.018745977
0.37000000000000016,0.37,0.73737144,0.01874836,1e-04,-0.01884836,1e-04,-0.01874836
0.38000000000000017,0.38,0.73737234,0.018750582,1e-04,-0.018850582,1e-04,-0.018750582
0.3900000000000002,0.39,0.7373731,0.018752696,1e-04,-0.018852696,1e-04,-0.018752696
0.4000000000000002,0.4,0.73737377,0.018754734,1e-04,-0.018854734,1e-04,-0.018754734
0.4100000000000002,0.41,0.7373743,0.018756723,1e-04,-0.018856723,1e-04,-0.018756723
0.4200000000000002,0.42,0.7373748,0.018758677,1e-04,-0.018858677,1e-04,-0.018758677
0.4300000000000002,0.43,0.73737526,0.018760609,1e-04,-0.018860608,1e-04,-0.018760609
0.4400000000000002,0.44,0.7373757,0.018762523,1e-04,-0.018862523,1e-04,-0.018762523
0.45000000000000023,0.45,0.7373761,0.018764429,1e-04,-0.018864429,1e-04,-0.018764429
0.46000000000000024,0.46,0.7373765,0.018766325,1e-04,-0.018866325,1e-04,-0.018766325
0.47000000000000025,0.47,0.73737687,0.018768217,1e-04,-0.018868217,1e-04,-0.018768217
0.48000000000000026,0.48,0.7373773,0.018770106,1e-04,-0.018870106,1e-04,-0.018770106
0.49000000000000027,0.49,0.73737764,0.018771993,1e-04,-0.018871993,1e-04,-0.018771993
0.5000000000000002,0.5,0.73737806,0.018773878,1e-04,-0.018873878,1e-04,-0.018773878
0.5100000000000002,0.51,0.7373784,0.018775763,1e-04,-0.018875763,1e-04,-0.018775763
0.5200000000000002,0.52,0.7373788,0.018777646,1e-04,-0.018877646,1e-04,-0.018777646
0.5300000000000002,0.53,0.7373792,0.018779527,1e-04,-0.018879527,1e-04,-0.018779527
0.5400000000000003,0.54,0.73737955,0.01878141,1e-04,-0.01888141,1e-04,-0.01878141
0.5500000000000003,0.55,0.7373799,0.018783294,1e-04,-0.018883293,1e-04,-0.018783294
0.5600000000000003,0.56,0.7373803,0.018785175,1e-04,-0.018885175,1e-04,-0.018785175
0.5700000000000003,0.57,0.7373807,0.018787056,1e-04,-0.018887056,1e-04,-0.018787056
0.5800000000000003,0.58,0.73738104,0.01878894,1e-04,-0.01888894,1e-04,-0.01878894
0.5900000000000003,0.59,0.73738146,0.01879082,1e-04,-0.01889082,1e-04,-0.01879082
0.6000000000000003,0.6,0.7373818,0.018792702,1e-04,-0.018892702,1e-04,-0.018792702
0.6100000000000003,0.61,0.7373822,0.018794585,1e-04,-0.018894585,1e-04,-0.018794585
0.6200000000000003,0.62,0.7373826,0.018796466,1e-04,-0.018896466,1e-04,-0.018796466
0.6300000000000003,0.63,0.73738295,0.018798348,1e-04,-0.018898347,1e-04,-0.018798348
0.6400000000000003,0.64,0.7373833,0.018800229,1e-04,-0.01890023,1e-04,-0.018800229
0.6500000000000004,0.65,0.7373837,0.018802112,1e-04,-0.018902112,1e-04,-0.018802112
0.6600000000000004,0.66,0.7373841,0.018803993,1e-04,-0.018903993,1e-04,-0.018803993
0.6700000000000004,0.67,0.73738444,0.018805875,1e-04,-0.018905874,1e-04,-0.018805875
0.6800000000000004,0.68,0.73738486,0.018807758,1e-04,-0.018907757,1e-04,-0.018807758
0.6900000000000004,0.69,0.7373852,0.018809639,1e-04,-0.018909639,1e-04,-0.018809639
0.7000000000000004,0.7,0.7373856,0.01881152,1e-04,-0.01891152,1e-04,-0.01881152
0.7100000000000004,0.71,0.737386,0.018813401,1e-04,-0.018913401,1e-04,-0.018813401
0.7200000000000004,0.72,0.73738635,0.018815285,1e-04,-0.018915284,1e-04,-0.018815285
0.7300000000000004,0.73,0.7373867,0.018817166,1e-04,-0.018917166,1e-04,-0.018817166
0.7400000000000004,0.74,0.73738706,0.018819047,1e-04,-0.018919047,1e-04,-0.018819047
0.7500000000000004,0.75,0.7373875,0.018820928,1e-04,-0.01892093,1e-04,-0.018820928
0.7600000000000005,0.76,0.73738784,0.018822812,1e-04,-0.018922811,1e-04,-0.018822812
0.7700000000000005,0.77,0.7373882,0.018824693,1e-04,-0.018924693,1e-04,-0.018824693
0.7800000000000005,0.78,0.7373886,0.018826574,1e-04,-0.018926574,1e-04,-0.018826574
0.7900000000000005,0.79,0.73738897,0.018828457,1e-04,-0.018928457,1e-04,-0.018828457
0.8000000000000005,0.8,0.7373893,0.018830338,1e-04,-0.018930338,1e-04,-0.018830338
0.8100000000000005,0.81,0.73738974,0.01883222,1e-04,-0.01893222,1e-04,-0.01883222
0.8200000000000005,0.82,0.7373901,0.018834101,1e-04,-0.0189341,1e-04,-0.018834101
0.8300000000000005,0.83,0.73739046,0.018835984,1e-04,-0.018935984,1e-04,-0.018835984
0.8400000000000005,0.84,0.7373909,0.018837865,1e-04,-0.018937865,1e-04,-0.018837865
0.8500000000000005,0.85,0.73739123,0.018839747,1e-04,-0.018939747,1e-04,-0.018839747
0.8600000000000005,0.86,0.7373916,0.018841628,1e-04,-0.018941628,1e-04,-0.018841628
0.8700000000000006,0.87,0.737392,0.018843511,1e-04,-0.018943511,1e-04,-0.018843511
0.8800000000000006,0.88,0.73739237,0.018845392,1e-04,-0.018945392,1e-04,-0.018845392
0.8900000000000006,0.89,0.7373927,0.018847274,1e-04,-0.018947273,1e-04,-0.018847274
0.9000000000000006,0.9,0.7373931,0.018849155,1e-04,-0.018949157,1e-04,-0.018849155
0.9100000000000006,0.91,0.7373935,0.018851038,1e-04,-0.018951038,1e-04,-0.018851038
0.9200000000000006,0.92,0.73739386,0.01885292,1e-04,-0.01895292,1e-04,-0.01885292
0.9300000000000006,0.93,0.7373942,0.0188548,1e-04,-0.0189548,1e-04,-0.0188548
0.9400000000000006,0.94,0.73739463,0.018856684,1e-04,-0.018956684,1e-04,-0.018856684
0.9500000000000006,0.95,0.737395,0.018858565,1e-04,-0.018958565,1e-04,-0.018858565
0.9600000000000006,0.96,0.73739535,0.018860446,1e-04,-0.018960446,1e-04,-0.018860446
0.9700000000000006,0.97,0.73739576,0.018862328,1e-04,-0.018962327,1e-04,-0.018862328
0.9800000000000006,0.98,0.7373961,0.01886421,1e-04,-0.01896421,1e-04,-0.01886421
0.9900000000000007,0.99,0.7373965,0.018866092,1e-04,-0.018966092,1e-04,-0.018866092
1.0000000000000007,1.0,0.7373969,0.018867973,1e-04,-0.018967973,1e-04,-0.018867973
1.0100000000000007,1.01,0.73739725,0.018869855,1e-04,-0.018969854,1e-04,-0.018869855
1.0200000000000007,1.02,0.7373976,0.018871738,1e-04,-0.018971737,1e-04,-0.018871738
1.0300000000000007,1.03,0.737398,0.018873619,1e-04,-0.018973619,1e-04,-0.018873619
1.0400000000000007,1.04,0.7373984,0.0188755,1e-04,-0.0189755,1e-04,-0.0188755
1.0500000000000007,1.05,0.73739874,0.018877381,1e-04,-0.018977383,1e-04,-0.018877381
1.0600000000000007,1.06,0.73739916,0.018879265,1e-04,-0.018979264,1e-04,-0.018879265
1.0700000000000007,1.07,0.7373995,0.018881146,1e-04,-0.018981146,1e-04,-0.018881146
1.0800000000000007,1.08,0.7373999,0.018883027,1e-04,-0.018983027,1e-04,-0.018883027
1.0900000000000007,1.09,0.73740023,0.01888491,1e-04,-0.01898491,1e-04,-0.01888491
1.1000000000000008,1.1,0.73740065,0.018886792,1e-04,-0.018986791,1e-04,-0.018886792
1.1100000000000008,1.11,0.737401,0.018888673,1e-04,-0.018988673,1e-04,-0.018888673
1.1200000000000008,1.12,0.73740137,0.018890554,1e-04,-0.018990554,1e-04,-0.018890554
1.1300000000000008,1.13,0.7374018,0.018892437,1e-04,-0.018992437,1e-04,-0.018892437
1.1400000000000008,1.14,0.73740214,0.018894318,1e-04,-0.018994318,1e-04,-0.018894318
1.1500000000000008,1.15,0.7374025,0.0188962,1e-04,-0.0189962,1e-04,-0.0188962
1.1600000000000008,1.16,0.7374029,0.018898081,1e-04,-0.01899808,1e-04,-0.018898081
1.1700000000000008,1.17,0.7374033,0.018899964,1e-04,-0.018999964,1e-04,-0.018899964
1.1800000000000008,1.18,0.73740363,0.018901845,1e-04,-0.019001845,1e-04,-0.018901845
1.1900000000000008,1.19,0.73740405,0.018903727,1e-04,-0.019003727,1e-04,-0.018903727
1.2000000000000008,1.2,0.7374044,0.018905608,1e-04,-0.01900561,1e-04,-0.018905608
1.2100000000000009,1.21,0.73740476,0.018907491,1e-04,-0.019007491,1e-04,-0.018907491
1.2200000000000009,1.22,0.7374052,0.018909372,1e-04,-0.019009372,1e-04,-0.018909372
1.2300000000000009,1.23,0.73740554,0.018911254,1e-04,-0.019011253,1e-04,-0.018911254
1.2400000000000009,1.24,0.7374059,0.018913135,1e-04,-0.019013137,1e-04,-0.018913135
1.2500000000000009,1.25,0.73740625,0.018915018,1e-04,-0.019015018,1e-04,-0.018915018
1.260000000000001,1.26,0.7374067,0.0189169,1e-04,-0.0190169,1e-04,-0.0189169
1.270000000000001,1.27,0.737407,0.01891878,1e-04,-0.01901878,1e-04,-0.01891878
1.280000000000001,1.28,0.7374074,0.018920664,1e-04,-0.019020664,1e-04,-0.018920664
1.290000000000001,1.29,0.7374078,0.018922545,1e-04,-0.019022545,1e-04,-0.018922545
1.300000000000001,1.3,0.73740816,0.018924426,1e-04,-0.019024426,1e-04,-0.018924426
1.310000000000001,1.31,0.7374085,0.018926308,1e-04,-0.019026307,1e-04,-0.018926308
1.320000000000001,1.32,0.73740894,0.01892819,1e-04,-0.01902819,1e-04,-0.01892819
1.330000000000001,1.33,0.7374093,0.018930072,1e-04,-0.019030072,1e-04,-0.018930072
1.340000000000001,1.34,0.73740965,0.018931953,1e-04,-0.019031953,1e-04,-0.018931953
1.350000000000001,1.35,0.73741007,0.018933835,1e-04,-0.019033836,1e-04,-0.018933835
1.360000000000001,1.36,0.7374104,0.018935718,1e-04,-0.019035717,1e-04,-0.018935718
1.370000000000001,1.37,0.7374108,0.018937599,1e-04,-0.019037599,1e-04,-0.018937599
1.380000000000001,1.38,0.7374112,0.01893948,1e-04,-0.01903948,1e-04,-0.01893948
1.390000000000001,1.39,0.73741156,0.018941361,1e-04,-0.019041363,1e-04,-0.018941361
1.400000000000001,1.4,0.7374119,0.018943245,1e-04,-0.019043244,1e-04,-0.018943245
1.410000000000001,1.41,0.73741233,0.018945126,1e-04,-0.019045126,1e-04,-0.018945126
1.420000000000001,1.42,0.7374127,0.018947007,1e-04,-0.019047007,1e-04,-0.018947007
1.430000000000001,1.43,0.73741305,0.01894889,1e-04,-0.01904889,1e-04,-0.01894889
1.440000000000001,1.44,0.7374134,0.018950772,1e-04,-0.019050771,1e-04,-0.018950772
1.450000000000001,1.45,0.7374138,0.018952653,1e-04,-0.019052653,1e-04,-0.018952653
1.460000000000001,1.46,0.7374142,0.018954534,1e-04,-0.019054534,1e-04,-0.018954534
1.470000000000001,1.47,0.73741454,0.018956417,1e-04,-0.019056417,1e-04,-0.018956417
1.480000000000001,1.48,0.73741496,0.018958298,1e-04,-0.019058298,1e-04,-0.018958298
1.490000000000001,1.49,0.7374153,0.01896018,1e-04,-0.01906018,1e-04,-0.01896018
1.500000000000001,1.5,0.7374157,0.018962061,1e-04,-0.019062063,1e-04,-0.018962061
1.5100000000000011,1.51,0.7374161,0.018963944,1e-04,-0.019063944,1e-04,-0.018963944
1.5200000000000011,1.52,0.73741645,0.018965825,1e-04,-0.019065825,1e-04,-0.018965825
1.5300000000000011,1.53,0.7374168,0.018967707,1e-04,-0.019067707,1e-04,-0.018967707
1.5400000000000011,1.54,0.7374172,0.018969588,1e-04,-0.01906959,1e-04,-0.018969588
1.5500000000000012,1.55,0.7374176,0.018971471,1e-04,-0.019071471,1e-04,-0.018971471
1.5600000000000012,1.56,0.73741794,0.018973352,1e-04,-0.019073352,1e-04,-0.018973352
1.5700000000000012,1.57,0.73741835,0.018975234,1e-04,-0.019075233,1e-04,-0.018975234
1.5800000000000012,1.58,0.7374187,0.018977117,1e-04,-0.019077117,1e-04,-0.018977117
1.5900000000000012,1.59,0.73741907,0.018978998,1e-04,-0.019078998,1e-04,-0.018978998
1.6000000000000012,1.6,0.7374194,0.01898088,1e-04,-0.01908088,1e-04,-0.01898088
1.6100000000000012,1.61,0.73741984,0.01898276,1e-04,-0.01908276,1e-04,-0.01898276
1.6200000000000012,1.62,0.7374202,0.018984644,1e-04,-0.019084644,1e-04,-0.018984644
1.6300000000000012,1.63,0.73742056,0.018986525,1e-04,-0.019086525,1e-04,-0.018986525
1.6400000000000012,1.64,0.737421,0.018988406,1e-04,-0.019088406,1e-04,-0.018988406
1.6500000000000012,1.65,0.73742133,0.018990288,1e-04,-0.01909029,1e-04,-0.018990288
1.6600000000000013,1.66,0.7374217,0.01899217,1e-04,-0.01909217,1e-04,-0.01899217
1.6700000000000013,1.67,0.7374221,0.018994052,1e-04,-0.019094052,1e-04,-0.018994052
1.6800000000000013,1.68,0.73742247,0.018995933,1e-04,-0.019095933,1e-04,-0.018995933
1.6900000000000013,1.69,0.7374228,0.018997815,1e-04,-0.019097816,1e-04,-0.018997815
1.7000000000000013,1.7,0.73742324,0.018999698,1e-04,-0.019099697,1e-04,-0.018999698
1.7100000000000013,1.71,0.7374236,0.019001579,1e-04,-0.019101579,1e-04,-0.019001579
1.7200000000000013,1.72,0.73742396,0.01900346,1e-04,-0.01910346,1e-04,-0.01900346
1.7300000000000013,1.73,0.7374244,0.019005343,1e-04,-0.019105343,1e-04,-0.019005343
1.7400000000000013,1.74,0.73742473,0.019007225,1e-04,-0.019107224,1e-04,-0.019007225
1.7500000000000013,1.75,0.7374251,0.019009106,1e-04,-0.019109106,1e-04,-0.019009106
1.7600000000000013,1.76,0.7374255,0.019010987,1e-04,-0.019110987,1e-04,-0.019010987
1.7700000000000014,1.77,0.73742586,0.01901287,1e-04,-0.01911287,1e-04,-0.01901287
1.7800000000000014,1.78,0.7374262,0.019014752,1e-04,-0.019114751,1e-04,-0.019014752
1.7900000000000014,1.79,0.7374266,0.019016633,1e-04,-0.019116633,1e-04,-0.019016633
1.8000000000000014,1.8,0.737427,0.019018514,1e-04,-0.019118516,1e-04,-0.019018514
1.8100000000000014,1.81,0.73742735,0.019020397,1e-04,-0.019120397,1e-04,-0.019020397
1.8200000000000014,1.82,0.7374277,0.019022278,1e-04,-0.019122278,1e-04,-0.019022278
1.8300000000000014,1.83,0.7374281,0.01902416,1e-04,-0.01912416,1e-04,-0.01902416
1.8400000000000014,1.84,0.7374285,0.019026041,1e-04,-0.019126043,1e-04,-0.019026041
1.8500000000000014,1.85,0.73742884,0.019027924,1e-04,-0.019127924,1e-04,-0.019027924
1.8600000000000014,1.86,0.73742926,0.019029805,1e-04,-0.019129805,1e-04,-0.019029805
1.8700000000000014,1.87,0.7374296,0.019031687,1e-04,-0.019131687,1e-04,-0.019031687
1.8800000000000014,1.88,0.73743,0.01903357,1e-04,-0.01913357,1e-04,-0.01903357
1.8900000000000015,1.89,0.7374304,0.019035451,1e-04,-0.019135451,1e-04,-0.019035451
1.9000000000000015,1.9,0.73743075,0.019037332,1e-04,-0.019137332,1e-04,-0.019037332
1.9100000000000015,1.91,0.7374311,0.019039214,1e-04,-0.019139213,1e-04,-0.019039214
1.9200000000000015,1.92,0.7374315,0.019041097,1e-04,-0.019141097,1e-04,-0.019041097
1.9300000000000015,1.93,0.7374319,0.019042978,1e-04,-0.019142978,1e-04,-0.019042978
1.9400000000000015,1.94,0.73743224,0.01904486,1e-04,-0.01914486,1e-04,-0.01904486
1.9500000000000015,1.95,0.7374326,0.01904674,1e-04,-0.01914674,1e-04,-0.01904674
1.9600000000000015,1.96,0.737433,0.019048624,1e-04,-0.019148624,1e-04,-0.019048624
1.9700000000000015,1.97,0.7374334,0.019050505,1e-04,-0.019150505,1e-04,-0.019050505
1.9800000000000015,1.98,0.73743373,0.019052386,1e-04,-0.019152386,1e-04,-0.019052386
1.9900000000000015,1.99,0.73743415,0.019054268,1e-04,-0.01915427,1e-04,-0.019054268
2.0000000000000013,2.0,0.7374345,0.01905615,1e-04,-0.01915615,1e-04,-0.01905615
2.010000000000001,2.01,0.73743486,0.019058032,1e-04,-0.019158032,1e-04,-0.019058032
2.020000000000001,2.02,0.7374353,0.019059913,1e-04,-0.019159913,1e-04,-0.019059913
2.0300000000000007,2.03,0.73743564,0.019061796,1e-04,-0.019161796,1e-04,-0.019061796
2.0400000000000005,2.04,0.737436,0.019063678,1e-04,-0.019163677,1e-04,-0.019063678
2.0500000000000003,2.05,0.7374364,0.019065559,1e-04,-0.019165559,1e-04,-0.019065559
2.06,2.06,0.7374368,0.01906744,1e-04,-0.01916744,1e-04,-0.01906744
2.07,2.07,0.7374371,0.019069323,1e-04,-0.019169323,1e-04,-0.019069323
2.0799999999999996,2.08,0.73743755,0.019071205,1e-04,-0.019171204,1e-04,-0.019071205
2.0899999999999994,2.09,0.7374379,0.019073086,1e-04,-0.019173086,1e-04,-0.019073086
2.099999999999999,2.1,0.73743826,0.019074967,1e-04,-0.019174967,1e-04,-0.019074967
2.109999999999999,2.11,0.7374387,0.01907685,1e-04,-0.01917685,1e-04,-0.01907685
2.1199999999999988,2.12,0.73743904,0.019078732,1e-04,-0.019178731,1e-04,-0.019078732
2.1299999999999986,2.13,0.7374394,0.019080613,1e-04,-0.019180613,1e-04,-0.019080613
2.1399999999999983,2.14,0.73743975,0.019082494,1e-04,-0.019182496,1e-04,-0.019082494
2.149999999999998,2.15,0.73744017,0.019084377,1e-04,-0.019184377,1e-04,-0.019084377
2.159999999999998,2.16,0.7374405,0.019086258,1e-04,-0.019186258,1e-04,-0.019086258
2.1699999999999977,2.17,0.7374409,0.01908814,1e-04,-0.01918814,1e-04,-0.01908814
2.1799999999999975,2.18,0.7374413,0.019090023,1e-04,-0.019190023,1e-04,-0.019090023
2.1899999999999973,2.19,0.73744166,0.019091904,1e-04,-0.019191904,1e-04,-0.019091904
2.199999999999997,2.2,0.737442,0.019093785,1e-04,-0.019193785,1e-04,-0.019093785
2.209999999999997,2.21,0.73744243,0.019095667,1e-04,-0.019195667,1e-04,-0.019095667
2.2199999999999966,2.22,0.7374428,0.01909755,1e-04,-0.01919755,1e-04,-0.01909755
2.2299999999999964,2.23,0.73744315,0.019099431,1e-04,-0.019199431,1e-04,-0.019099431
2.239999999999996,2.24,0.73744357,0.019101312,1e-04,-0.019201312,1e-04,-0.019101312
2.249999999999996,2.25,0.7374439,0.019103194,1e-04,-0.019203193,1e-04,-0.019103194
2.259999999999996,2.26,0.7374443,0.019105077,1e-04,-0.019205077,1e-04,-0.019105077
2.2699999999999956,2.27,0.7374447,0.019106958,1e-04,-0.019206958,1e-04,-0.019106958
2.2799999999999954,2.28,0.73744506,0.01910884,1e-04,-0.01920884,1e-04,-0.01910884
2.289999999999995,2.29,0.7374454,0.01911072,1e-04,-0.019210722,1e-04,-0.01911072
2.299999999999995,2.3,0.7374458,0.019112604,1e-04,-0.019212604,1e-04,-0.019112604
2.3099999999999947,2.31,0.7374462,0.019114485,1e-04,-0.019214485,1e-04,-0.019114485
2.3199999999999945,2.32,0.73744655,0.019116366,1e-04,-0.019216366,1e-04,-0.019116366
2.3299999999999943,2.33,0.7374469,0.01911825,1e-04,-0.01921825,1e-04,-0.01911825
2.339999999999994,2.34,0.7374473,0.01912013,1e-04,-0.01922013,1e-04,-0.01912013
2.349999999999994,2.35,0.7374477,0.019122012,1e-04,-0.019222012,1e-04,-0.019122012
2.3599999999999937,2.36,0.73744804,0.019123893,1e-04,-0.019223893,1e-04,-0.019123893
2.3699999999999934,2.37,0.73744845,0.019125776,1e-04,-0.019225776,1e-04,-0.019125776
2.3799999999999932,2.38,0.7374488,0.019127658,1e-04,-0.019227657,1e-04,-0.019127658
2.389999999999993,2.39,0.73744917,0.019129539,1e-04,-0.019229539,1e-04,-0.019129539
2.399999999999993,2.4,0.7374496,0.01913142,1e-04,-0.01923142,1e-04,-0.01913142
2.4099999999999926,2.41,0.73744994,0.019133303,1e-04,-0.019233303,1e-04,-0.019133303
2.4199999999999924,2.42,0.7374503,0.019135185,1e-04,-0.019235184,1e-04,-0.019135185
2.429999999999992,2.43,0.7374507,0.019137066,1e-04,-0.019237066,1e-04,-0.019137066
2.439999999999992,2.44,0.7374511,0.019138947,1e-04,-0.019238949,1e-04,-0.019138947
2.4499999999999917,2.45,0.73745143,0.01914083,1e-04,-0.01924083,1e-04,-0.01914083
2.4599999999999915,2.46,0.73745185,0.019142712,1e-04,-0.019242711,1e-04,-0.019142712
2.4699999999999913,2.47,0.7374522,0.019144593,1e-04,-0.019244593,1e-04,-0.019144593
2.479999999999991,2.48,0.73745257,0.019146476,1e-04,-0.019246476,1e-04,-0.019146476
2.489999999999991,2.49,0.7374529,0.019148357,1e-04,-0.019248357,1e-04,-0.019148357
2.4999999999999907,2.5,0.73745334,0.019150238,1e-04,-0.019250238,1e-04,-0.019150238
2.5099999999999905,2.51,0.7374537,0.01915212,1e-04,-0.01925212,1e-04,-0.01915212
2.5199999999999902,2.52,0.73745406,0.019154003,1e-04,-0.019254003,1e-04,-0.019154003
2.52999999999999,2.53,0.7374545,0.019155884,1e-04,-0.019255884,1e-04,-0.019155884
2.53999999999999,2.54,0.73745483,0.019157765,1e-04,-0.019257765,1e-04,-0.019157765
2.5499999999999896,2.55,0.7374552,0.019159647,1e-04,-0.019259647,1e-04,-0.019159647
2.5599999999999894,2.56,0.7374556,0.01916153,1e-04,-0.01926153,1e-04,-0.01916153
2.569999999999989,2.57,0.73745596,0.019163411,1e-04,-0.019263411,1e-04,-0.019163411
2.579999999999989,2.58,0.7374563,0.019165292,1e-04,-0.019265292,1e-04,-0.019165292
2.5899999999999888,2.59,0.73745674,0.019167174,1e-04,-0.019267175,1e-04,-0.019167174
2.5999999999999885,2.6,0.7374571,0.019169057,1e-04,-0.019269057,1e-04,-0.019169057
2.6099999999999883,2.61,0.73745745,0.019170938,1e-04,-0.019270938,1e-04,-0.019170938
2.619999999999988,2.62,0.7374579,0.01917282,1e-04,-0.01927282,1e-04,-0.01917282
2.629999999999988,2.63,0.7374582,0.019174702,1e-04,-0.019274702,1e-04,-0.019174702
2.6399999999999877,2.64,0.7374586,0.019176584,1e-04,-0.019276584,1e-04,-0.019176584
2.6499999999999875,2.65,0.73745894,0.019178465,1e-04,-0.019278465,1e-04,-0.019178465
2.6599999999999873,2.66,0.73745936,0.019180346,1e-04,-0.019280346,1e-04,-0.019180346
2.669999999999987,2.67,0.7374597,0.01918223,1e-04,-0.01928223,1e-04,-0.01918223
2.679999999999987,2.68,0.7374601,0.01918411,1e-04,-0.01928411,1e-04,-0.01918411
2.6899999999999866,2.69,0.7374605,0.019185992,1e-04,-0.019285992,1e-04,-0.019185992
2.6999999999999864,2.7,0.73746085,0.019187873,1e-04,-0.019287873,1e-04,-0.019187873
2.709999999999986,2.71,0.7374612,0.019189756,1e-04,-0.019289756,1e-04,-0.019189756
2.719999999999986,2.72,0.7374616,0.019191638,1e-04,-0.019291637,1e-04,-0.019191638
2.7299999999999858,2.73,0.737462,0.019193519,1e-04,-0.019293519,1e-04,-0.019193519
2.7399999999999856,2.74,0.73746234,0.0191954,1e-04,-0.019295402,1e-04,-0.0191954
2.7499999999999853,2.75,0.73746276,0.019197283,1e-04,-0.019297283,1e-04,-0.019197283
2.759999999999985,2.76,0.7374631,0.019199165,1e-04,-0.019299164,1e-04,-0.019199165
2.769999999999985,2.77,0.7374635,0.019201046,1e-04,-0.019301046,1e-04,-0.019201046
2.7799999999999847,2.78,0.7374639,0.019202929,1e-04,-0.019302929,1e-04,-0.019202929
2.7899999999999845,2.79,0.73746425,0.01920481,1e-04,-0.01930481,1e-04,-0.01920481
2.7999999999999843,2.8,0.7374646,0.019206692,1e-04,-0.019306691,1e-04,-0.019206692
2.809999999999984,2.81,0.737465,0.019208573,1e-04,-0.019308573,1e-04,-0.019208573
2.819999999999984,2.82,0.7374654,0.019210456,1e-04,-0.019310456,1e-04,-0.019210456
2.8299999999999836,2.83,0.73746574,0.019212337,1e-04,-0.019312337,1e-04,-0.019212337
2.8399999999999834,2.84,0.7374661,0.019214218,1e-04,-0.019314218,1e-04,-0.019214218
2.849999999999983,2.85,0.7374665,0.0192161,1e-04,-0.0193161,1e-04,-0.0192161
2.859999999999983,2.86,0.7374669,0.019217983,1e-04,-0.019317983,1e-04,-0.019217983
